N_Fe T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.000000000E+01 5.421366800E-02 5.181643500E-02 5.151850200E-02 5.337297100E-02 5.766151000E-02 6.450943700E-02 7.367104200E-02 8.518591600E-02 9.848717400E-02 1.132046260E-01 1.285682010E-01
1.016672606E+01 4.761562400E-02 4.447192700E-02 4.295050800E-02 4.313698400E-02 4.532211300E-02 4.965699600E-02 5.603450500E-02 6.456645500E-02 7.491010200E-02 8.686174200E-02 9.987317400E-02
1.033324570E+01 4.158957700E-02 3.818177600E-02 3.598519100E-02 3.509204200E-02 3.578181100E-02 3.820144000E-02 4.231986100E-02 4.827040900E-02 5.585982600E-02 6.500156300E-02 7.534169000E-02
1.049996187E+01 3.584776800E-02 3.253701500E-02 3.009760300E-02 2.861383300E-02 2.834554100E-02 2.942478600E-02 3.185787500E-02 3.577123100E-02 4.105984100E-02 4.770321200E-02 5.548708700E-02
1.066670514E+01 3.029909300E-02 2.732249800E-02 2.494777300E-02 2.324300200E-02 2.244415400E-02 2.266675400E-02 2.393345400E-02 2.635288400E-02 2.986832900E-02 3.448940700E-02 4.009086200E-02
1.083333839E+01 2.501416600E-02 2.249452400E-02 2.037280800E-02 1.869719900E-02 1.767659600E-02 1.741097600E-02 1.792854500E-02 1.931874100E-02 2.155071800E-02 2.464407400E-02 2.852634600E-02
1.100000000E+01 2.015312600E-02 1.812090300E-02 1.633956000E-02 1.483753000E-02 1.379449500E-02 1.329603300E-02 1.337045800E-02 1.409032700E-02 1.543880300E-02 1.743635200E-02 2.004096100E-02
1.116672606E+01 1.587918500E-02 1.430221700E-02 1.287478400E-02 1.160844300E-02 1.065340400E-02 1.008176800E-02 9.919464000E-03 1.022511000E-02 1.098983300E-02 1.223168500E-02 1.392627900E-02
1.133324570E+01 1.229225400E-02 1.110535900E-02 1.000084800E-02 8.977399000E-03 8.157522000E-03 7.601057000E-03 7.330486000E-03 7.393248000E-03 7.785217000E-03 8.521474000E-03 9.587850000E-03
1.149996187E+01 9.404535000E-03 8.532608000E-03 7.700161000E-03 6.896816000E-03 6.220694000E-03 5.720786000E-03 5.415994000E-03 5.344901000E-03 5.506363000E-03 5.912720000E-03 6.556087000E-03
1.166670514E+01 7.154622000E-03 6.526778000E-03 5.912178000E-03 5.294426000E-03 4.751161000E-03 4.322107000E-03 4.022822000E-03 3.884942000E-03 3.909194000E-03 4.105828000E-03 4.470748000E-03
1.183333839E+01 5.439952000E-03 4.995979000E-03 4.550223000E-03 4.082563000E-03 3.653948000E-03 3.296394000E-03 3.022372000E-03 2.858128000E-03 2.805556000E-03 2.873326000E-03 3.059681000E-03
1.200000000E+01 4.148130000E-03 3.839852000E-03 3.522163000E-03 3.172955000E-03 2.839806000E-03 2.548361000E-03 2.308314000E-03 2.141643000E-03 2.050876000E-03 2.043522000E-03 2.119306000E-03
1.216672606E+01 3.177342000E-03 2.967556000E-03 2.745403000E-03 2.488184000E-03 2.232868000E-03 1.999846000E-03 1.796328000E-03 1.640802000E-03 1.536059000E-03 1.488709000E-03 1.499359000E-03
1.233324570E+01 2.445092000E-03 2.305726000E-03 2.153760000E-03 1.967035000E-03 1.774153000E-03 1.591206000E-03 1.423226000E-03 1.285768000E-03 1.181545000E-03 1.116448000E-03 1.091593000E-03
1.249996187E+01 1.888915000E-03 1.799178000E-03 1.697997000E-03 1.564600000E-03 1.421036000E-03 1.279912000E-03 1.144431000E-03 1.027617000E-03 9.318840000E-04 8.624610000E-04 8.207270000E-04
1.266670514E+01 1.463136000E-03 1.407890000E-03 1.342902000E-03 1.249351000E-03 1.144172000E-03 1.037174000E-03 9.301300000E-04 8.338220000E-04 7.502890000E-04 6.840740000E-04 6.366430000E-04
1.283333839E+01 1.134772000E-03 1.103149000E-03 1.063568000E-03 9.994340000E-04 9.237110000E-04 8.440070000E-04 7.610150000E-04 6.835770000E-04 6.132990000E-04 5.540730000E-04 5.073050000E-04
1.300000000E+01 8.800000000E-04 8.642670000E-04 8.422150000E-04 7.995370000E-04 7.461240000E-04 6.878590000E-04 6.246810000E-04 5.637690000E-04 5.063170000E-04 4.555610000E-04 4.127860000E-04
