0.223  3.8081E-0006
0.233  9.1494E-0006
0.243  1.5509E-0005
0.253  2.3264E-0005
0.263  3.2394E-0005
0.273  4.3383E-0005
0.283  5.6281E-0005
0.293  7.2362E-0005
0.303  9.1457E-0005
0.313  1.1357E-0004
0.323  1.3970E-0004
0.333  1.7286E-0004
0.343  2.1307E-0004
0.353  2.6231E-0004
0.364  3.2462E-0004
0.374  4.0302E-0004
0.382  5.0251E-0004
0.390  6.2613E-0004
0.404  7.8693E-0004
0.416  1.0020E-0003
0.427  1.2754E-0003
0.438  1.6241E-0003
0.449  2.0683E-0003
0.460  2.6271E-0003
0.472  3.3085E-0003
0.482  4.1307E-0003
0.495  5.1144E-0003
0.507  6.2687E-0003
0.520  7.5522E-0003
0.532  8.9353E-0003
0.544  1.0498E-0002
0.559  1.2249E-0002
0.572  1.4090E-0002
0.586  1.6050E-0002
0.600  1.8139E-0002
0.614  2.0318E-0002
0.628  2.2577E-0002
0.643  2.5075E-0002
