N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.209427074E+00 1.208811650E+00 1.208295035E+00 1.207806914E+00
1.600000000E+01 1.245789069E+00 1.245891294E+00 1.246035570E+00 1.245627421E+00
1.700000000E+01 1.291585509E+00 1.291161986E+00 1.291499275E+00 1.292099831E+00
1.549996187E+01 1.224459857E+00 1.224221691E+00 1.223932256E+00 1.224022224E+00
1.649996187E+01 1.259010651E+00 1.259142207E+00 1.259230836E+00 1.259284207E+00
1.674996808E+01 1.271891094E+00 1.271897812E+00 1.272065184E+00 1.271931589E+00
1.624993176E+01 1.252180644E+00 1.252467400E+00 1.252497006E+00 1.252511041E+00
1.574996808E+01 1.235206576E+00 1.235325249E+00 1.235162773E+00 1.234977039E+00
1.524993176E+01 1.216773931E+00 1.216355358E+00 1.215910866E+00 1.215861713E+00
