N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.211097836E+00 1.210421913E+00 1.209938544E+00 1.209759605E+00
1.600000000E+01 1.246814711E+00 1.246993052E+00 1.247052026E+00 1.246583559E+00
1.700000000E+01 1.293117629E+00 1.292794677E+00 1.293148955E+00 1.293099264E+00
1.549996187E+01 1.225475707E+00 1.225222165E+00 1.224873745E+00 1.224928237E+00
1.649996187E+01 1.259849104E+00 1.260058416E+00 1.260019994E+00 1.260135983E+00
1.674996808E+01 1.272985619E+00 1.273289736E+00 1.273267768E+00 1.273207873E+00
1.624993176E+01 1.253049206E+00 1.253234978E+00 1.253341125E+00 1.253099557E+00
1.574996808E+01 1.236893845E+00 1.236937964E+00 1.236557048E+00 1.236544201E+00
1.524993176E+01 1.218148594E+00 1.217593670E+00 1.217135992E+00 1.217114838E+00
