fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g dev 
0T01 11:45:46 295 39.3 1.000E+000 1.133E+000 3.959E-006 1.000E+020 2.918E+000 4.113E-009 1.563E-003 
0T02 11:48:18 294.9 39.32 1.000E+000 1.121E+000 3.919E-006 1.000E+020 2.920E+000 4.075E-009 1.649E-003 
0T03 11:51:26 295.1 39.29 1.000E+000 1.102E+000 4.114E-006 1.000E+020 2.917E+000 4.144E-009 1.567E-003 
0T04 11:55:18 295 39.3 1.000E+000 1.121E+000 4.032E-006 1.000E+020 2.917E+000 4.119E-009 1.583E-003 
0T05 12:00:50 295 39.3 1.000E+000 1.128E+000 4.003E-006 1.000E+020 2.917E+000 4.122E-009 1.588E-003 
0T06 12:05:40 295 39.3 1.000E+000 1.119E+000 4.061E-006 1.000E+020 2.918E+000 4.116E-009 1.605E-003 
0T07 12:09:28 295 39.3 1.000E+000 1.100E+000 4.172E-006 1.000E+020 2.916E+000 4.127E-009 1.524E-003 
0T08 12:13:36 295 39.3 1.000E+000 1.109E+000 4.203E-006 1.000E+020 2.915E+000 4.132E-009 1.558E-003 
0T09 12:17:06 295 39.3 1.000E+000 1.105E+000 4.139E-006 1.000E+020 2.917E+000 4.125E-009 1.547E-003 
0T10 12:21:08 295 39.3 1.000E+000 1.106E+000 4.169E-006 1.000E+020 2.914E+000 4.134E-009 1.533E-003 
0T11 12:24:48 295 39.3 1.000E+000 1.120E+000 4.121E-006 1.000E+020 2.916E+000 4.128E-009 1.554E-003 
0T12 12:28:20 295 39.3 1.000E+000 1.105E+000 4.181E-006 1.000E+020 2.914E+000 4.133E-009 1.545E-003 
0T13 12:32:40 295 39.3 1.000E+000 1.095E+000 4.215E-006 1.000E+020 2.917E+000 4.115E-009 1.610E-003 
