fname time Tem kT_1 Voc Isc Pm Vm Im FF rmsre 
00L1 30940 329.78 35.157 2.672043499E-01 5.995722772E-05 1.065830572E-05 2.058483541E-01 5.190435025E-05 6.652779134E-01 0.000000000E+00 
00L2 31130 329.89 35.146 2.669067070E-01 5.991793103E-05 1.061773424E-05 2.051155262E-01 5.188230823E-05 6.639196993E-01 0.000000000E+00 
00L3 31254 329.99 35.135 2.665078129E-01 5.986668342E-05 1.060351323E-05 2.046303520E-01 5.192301298E-05 6.645912796E-01 0.000000000E+00 
00L4 31368 329.93 35.141 2.667921616E-01 5.970880597E-05 1.058598645E-05 2.053904055E-01 5.166189713E-05 6.645380943E-01 0.000000000E+00 
00L5 31494 329.97 35.137 2.673699280E-01 5.985235294E-05 1.059822061E-05 2.056443449E-01 5.165586068E-05 6.622762302E-01 0.000000000E+00 
00L6 31616 330.02 35.132 2.664078064E-01 5.978379310E-05 1.057849406E-05 2.050478718E-01 5.170961835E-05 6.641916842E-01 0.000000000E+00 
00L7 31724 329.99 35.135 2.664646660E-01 5.997673267E-05 1.059146056E-05 2.048390291E-01 5.182150668E-05 6.627251039E-01 0.000000000E+00 
00L8 31850 329.97 35.137 2.667701599E-01 5.964700000E-05 1.060199996E-05 2.051414064E-01 5.179973180E-05 6.662879268E-01 0.000000000E+00 
00L9 31974 330.02 35.132 2.664191185E-01 5.966000000E-05 1.055673228E-05 2.053051088E-01 5.153756529E-05 6.641724727E-01 0.000000000E+00 
0L10 32088 330.02 35.132 2.664367241E-01 5.964862745E-05 1.057915688E-05 2.044941227E-01 5.184176319E-05 6.656662178E-01 0.000000000E+00 
0L11 32206 329.98 35.136 2.662169468E-01 5.964704433E-05 1.059786960E-05 2.047522930E-01 5.187380546E-05 6.674118986E-01 0.000000000E+00 
0L12 32328 329.99 35.135 2.667158386E-01 5.953741294E-05 1.055407137E-05 2.052521969E-01 5.154298950E-05 6.646320201E-01 0.000000000E+00 
0L13 32450 330.05 35.129 2.665681389E-01 5.955000000E-05 1.054042122E-05 2.048558767E-01 5.156550317E-05 6.639998188E-01 0.000000000E+00 
0L14 32570 330.05 35.129 2.662522766E-01 5.958777228E-05 1.055367862E-05 2.057564581E-01 5.141571593E-05 6.652017538E-01 0.000000000E+00 
0L15 32684 330.03 35.131 2.664745422E-01 5.950907317E-05 1.053550906E-05 2.046495932E-01 5.159302625E-05 6.643800972E-01 0.000000000E+00 
0L16 32808 330 35.134 2.654665177E-01 5.964441624E-05 1.056854503E-05 2.060534491E-01 5.141613204E-05 6.674760037E-01 0.000000000E+00 
0L17 32924 329.98 35.136 2.667420235E-01 5.966520000E-05 1.055897251E-05 2.054894386E-01 5.150322526E-05 6.634514037E-01 0.000000000E+00 
