Fe nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
1.000000E+10 1.277264942E+00 1.219248648E+00 5.801629400E-02 1.252842028E+00 1.205164347E+00 4.767768100E-02 2.442291400E-02 1.408430100E-02
1.468000E+10 1.277350040E+00 1.219539273E+00 5.781076700E-02 1.258525048E+00 1.209574554E+00 4.895049400E-02 1.882499200E-02 9.964719000E-03
2.154000E+10 1.277474062E+00 1.219953147E+00 5.752091500E-02 1.263074477E+00 1.212960524E+00 5.011395300E-02 1.439958500E-02 6.992623000E-03
3.162000E+10 1.277654295E+00 1.220535119E+00 5.711917600E-02 1.266765802E+00 1.215661087E+00 5.110471500E-02 1.088849300E-02 4.874032000E-03
4.642000E+10 1.277915119E+00 1.221339264E+00 5.657585500E-02 1.269791299E+00 1.217958505E+00 5.183279400E-02 8.123820000E-03 3.380759000E-03
6.813000E+10 1.278290242E+00 1.222424996E+00 5.586524600E-02 1.272306236E+00 1.220085619E+00 5.222061700E-02 5.984006000E-03 2.339377000E-03
1.000000E+11 1.278825120E+00 1.223848319E+00 5.497680100E-02 1.274460770E+00 1.222227727E+00 5.223304300E-02 4.364350000E-03 1.620592000E-03
1.468000E+11 1.279578803E+00 1.225649213E+00 5.392959000E-02 1.276412646E+00 1.224519673E+00 5.189297300E-02 3.166157000E-03 1.129540000E-03
2.154000E+11 1.280624128E+00 1.227839193E+00 5.278493500E-02 1.278326417E+00 1.227041736E+00 5.128468100E-02 2.297711000E-03 7.974570000E-04
3.162000E+11 1.282044560E+00 1.230396615E+00 5.164794500E-02 1.280366021E+00 1.229821688E+00 5.054433300E-02 1.678539000E-03 5.749270000E-04
4.642000E+11 1.283926273E+00 1.233274602E+00 5.065167100E-02 1.282684040E+00 1.232848054E+00 4.983598600E-02 1.242233000E-03 4.265480000E-04
6.813000E+11 1.286344917E+00 1.236419262E+00 4.992565500E-02 1.285408340E+00 1.236091981E+00 4.931635900E-02 9.365770000E-04 3.272810000E-04
1.000000E+12 1.289349391E+00 1.239788485E+00 4.956090600E-02 1.288627342E+00 1.239528708E+00 4.909863400E-02 7.220490000E-04 2.597770000E-04
1.468000E+12 1.292947847E+00 1.243363271E+00 4.958457600E-02 1.292378186E+00 1.243150804E+00 4.922738200E-02 5.696610000E-04 2.124670000E-04
2.154000E+12 1.297103277E+00 1.247148607E+00 4.995467000E-02 1.296644469E+00 1.246970722E+00 4.967374700E-02 4.588080000E-04 1.778850000E-04
3.162000E+12 1.301743926E+00 1.251166047E+00 5.057787900E-02 1.301368464E+00 1.251014662E+00 5.035380200E-02 3.754620000E-04 1.513850000E-04
4.642000E+12 1.306785215E+00 1.255442663E+00 5.134255200E-02 1.306474736E+00 1.255312532E+00 5.116220400E-02 3.104790000E-04 1.301310000E-04
6.813000E+12 1.312150673E+00 1.260001556E+00 5.214911700E-02 1.311892517E+00 1.259889149E+00 5.200336800E-02 2.581560000E-04 1.124070000E-04
1.000000E+13 1.317779954E+00 1.264863036E+00 5.291691800E-02 1.317564981E+00 1.264765733E+00 5.279924800E-02 2.149730000E-04 9.730300000E-05
