T nFsrh nFBsrh dnsrh nF nFB dn
290 1.170510758E+00 1.145914032E+00 2.459672600E-02 1.170488665E+00 1.145893475E+00 2.459519000E-02
295 1.178070521E+00 1.152566046E+00 2.550447500E-02 1.178039616E+00 1.152537124E+00 2.550249200E-02
300 1.185421243E+00 1.158853030E+00 2.656821300E-02 1.185381284E+00 1.158613002E+00 2.676828200E-02
305 1.183250484E+00 1.155801801E+00 2.744868300E-02 1.183031788E+00 1.155757961E+00 2.727382700E-02
310 1.189795444E+00 1.161748064E+00 2.804738000E-02 1.189733590E+00 1.161692251E+00 2.804133900E-02
315 1.191306441E+00 1.167254529E+00 2.405191200E-02 1.191049076E+00 1.167184212E+00 2.386486400E-02
320 1.194827700E+00 1.172409650E+00 2.241805000E-02 1.194510140E+00 1.172321824E+00 2.218831600E-02
325 1.197268483E+00 1.176654399E+00 2.061408400E-02 1.197162764E+00 1.176545831E+00 2.061693300E-02
330 1.200750389E+00 1.180259506E+00 2.049088300E-02 1.200631660E+00 1.180122022E+00 2.050963800E-02
335 1.191777137E+00 1.181793144E+00 9.983993000E-03 1.191645979E+00 1.181668647E+00 9.977332000E-03
340 1.180538260E+00 1.183800977E+00 -3.262717000E-03 1.180412189E+00 1.183695197E+00 -3.283008000E-03
