N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 1.000E+16 295 1.500E-4 1.041812249E+00 1.055391798E+00
1.468000E+10 1.000E+16 295 1.500E-4 1.045388387E+00 1.055462171E+00
2.154000E+10 1.000E+16 295 1.500E-4 1.048251361E+00 1.055563268E+00
3.162000E+10 1.000E+16 295 1.500E-4 1.050488668E+00 1.055709561E+00
4.642000E+10 1.000E+16 295 1.500E-4 1.052236668E+00 1.055921551E+00
6.813000E+10 1.000E+16 295 1.500E-4 1.053646839E+00 1.056228123E+00
1.000000E+11 1.000E+16 295 1.500E-4 1.054868382E+00 1.056669207E+00
1.468000E+11 1.000E+16 295 1.500E-4 1.056043703E+00 1.057298648E+00
2.154000E+11 1.000E+16 295 1.500E-4 1.057310224E+00 1.058186084E+00
3.162000E+11 1.000E+16 295 1.500E-4 1.058802148E+00 1.059415787E+00
4.642000E+11 1.000E+16 295 1.500E-4 1.060647046E+00 1.061079569E+00
6.813000E+11 1.000E+16 295 1.500E-4 1.062952424E+00 1.063259508E+00
1.000000E+12 1.000E+16 295 1.500E-4 1.065780193E+00 1.065999999E+00
1.468000E+12 1.000E+16 295 1.500E-4 1.069116953E+00 1.069275393E+00
2.154000E+12 1.000E+16 295 1.500E-4 1.072855951E+00 1.072970793E+00
3.162000E+12 1.000E+16 295 1.500E-4 1.076811638E+00 1.076895075E+00
4.642000E+12 1.000E+16 295 1.500E-4 1.080768815E+00 1.080829443E+00
6.813000E+12 1.000E+16 295 1.500E-4 1.084541884E+00 1.084585866E+00
1.000000E+13 1.000E+16 295 1.500E-4 1.088011047E+00 1.088042856E+00
