fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g Iph Voc Isc Pm FF Vm Im dev 
0T01 12:01:10 295.1 39.29 1.000E+000 9.733E-001 2.271E-006 1.612E+004 2.871E+000 3.258E-008 1.911E-007 1.916E-003 1.911E-007 9.161E-011 2.501E-001 1.000E-003 8.164E-008 1.389E-003 
0T02 12:03:24 295 39.3 1.000E+000 9.440E-001 2.287E-006 1.623E+004 2.872E+000 3.239E-008 1.632E-007 1.645E-003 1.631E-007 6.718E-011 2.503E-001 8.000E-004 7.406E-008 1.391E-003 
0T03 12:05:26 295 39.3 1.000E+000 9.662E-001 2.299E-006 1.615E+004 2.869E+000 3.277E-008 1.659E-007 1.675E-003 1.659E-007 6.946E-011 2.500E-001 8.000E-004 7.691E-008 1.400E-003 
0T04 12:07:42 295.1 39.29 1.000E+000 9.402E-001 2.344E-006 1.644E+004 2.874E+000 3.275E-008 1.733E-007 1.763E-003 1.733E-007 7.652E-011 2.504E-001 9.000E-004 7.519E-008 1.376E-003 
0T05 12:10:56 295.2 39.28 1.000E+000 9.514E-001 2.324E-006 1.685E+004 2.885E+000 3.251E-008 1.773E-007 1.824E-003 1.773E-007 8.101E-011 2.505E-001 9.000E-004 8.028E-008 1.408E-003 
0T06 12:14:22 295 39.3 1.000E+000 9.488E-001 2.309E-006 1.660E+004 2.877E+000 3.244E-008 1.901E-007 1.945E-003 1.901E-007 9.260E-011 2.504E-001 1.000E-003 8.283E-008 1.425E-003 
0T07 12:17:40 295 39.3 1.000E+000 9.610E-001 2.303E-006 1.626E+004 2.878E+000 3.264E-008 1.853E-007 1.876E-003 1.852E-007 8.692E-011 2.501E-001 9.000E-004 8.671E-008 1.407E-003 
0T08 12:20:50 295 39.3 1.000E+000 9.767E-001 2.274E-006 1.685E+004 2.887E+000 3.210E-008 1.605E-007 1.654E-003 1.604E-007 6.639E-011 2.502E-001 8.000E-004 7.328E-008 1.443E-003 
0T09 12:24:24 295.1 39.29 1.000E+000 9.741E-001 2.310E-006 1.688E+004 2.876E+000 3.286E-008 1.893E-007 1.960E-003 1.893E-007 9.293E-011 2.505E-001 1.000E-003 8.327E-008 1.430E-003 
0T10 12:29:04 295.1 39.29 1.000E+000 9.573E-001 2.293E-006 1.696E+004 2.873E+000 3.300E-008 1.952E-007 2.029E-003 1.952E-007 9.922E-011 2.505E-001 1.000E-003 8.960E-008 1.410E-003 
0T11 12:35:16 295 39.3 1.000E+000 9.848E-001 2.278E-006 1.672E+004 2.888E+000 3.225E-008 1.903E-007 1.954E-003 1.903E-007 9.312E-011 2.504E-001 1.000E-003 8.337E-008 1.428E-003 
0T12 12:41:10 295.1 39.29 1.000E+000 9.608E-001 2.360E-006 1.646E+004 2.871E+000 3.336E-008 2.044E-007 2.094E-003 2.044E-007 1.070E-010 2.501E-001 1.000E-003 9.728E-008 1.467E-003 
0T13 12:47:08 295.1 39.29 1.000E+000 9.703E-001 2.313E-006 1.698E+004 2.883E+000 3.277E-008 1.963E-007 2.039E-003 1.963E-007 1.002E-010 2.505E-001 1.000E-003 9.061E-008 1.414E-003 
0T14 12:54:52 295 39.3 1.000E+000 9.418E-001 2.348E-006 1.656E+004 2.880E+000 3.283E-008 2.030E-007 2.083E-003 2.030E-007 1.058E-010 2.502E-001 1.000E-003 9.606E-008 1.507E-003 
0T15 13:01:44 295 39.3 1.000E+000 9.762E-001 2.309E-006 1.635E+004 2.882E+000 3.289E-008 2.009E-007 2.048E-003 2.009E-007 1.031E-010 2.504E-001 1.000E-003 9.324E-008 1.448E-003 
0T16 13:06:34 295.2 39.28 1.000E+000 9.625E-001 2.303E-006 1.736E+004 2.880E+000 3.321E-008 2.604E-007 2.742E-003 2.604E-007 1.790E-010 2.508E-001 1.400E-003 1.183E-007 1.364E-003 
0T17 13:14:24 295.1 39.29 1.000E+000 9.453E-001 2.327E-006 1.703E+004 2.883E+000 3.298E-008 2.104E-007 2.194E-003 2.104E-007 1.157E-010 2.506E-001 1.100E-003 9.560E-008 1.494E-003 
0T18 13:22:36 295.1 39.29 1.000E+000 9.327E-001 2.340E-006 1.686E+004 2.880E+000 3.322E-008 2.113E-007 2.196E-003 2.113E-007 1.163E-010 2.507E-001 1.100E-003 9.612E-008 1.476E-003 
0T19 13:32:16 295.1 39.29 1.000E+000 9.705E-001 2.298E-006 1.743E+004 2.884E+000 3.288E-008 2.005E-007 2.119E-003 2.005E-007 1.064E-010 2.503E-001 1.100E-003 8.722E-008 1.544E-003 
0T20 13:42:44 295 39.3 1.000E+000 9.803E-001 2.281E-006 1.678E+004 2.886E+000 3.287E-008 2.128E-007 2.204E-003 2.127E-007 1.175E-010 2.506E-001 1.100E-003 9.717E-008 1.504E-003 
0T21 13:52:40 295.1 39.29 1.000E+000 9.642E-001 2.284E-006 1.752E+004 2.889E+000 3.281E-008 2.150E-007 2.277E-003 2.150E-007 1.226E-010 2.504E-001 1.100E-003 1.020E-007 1.558E-003 
0T22 14:02:46 295 39.3 1.000E+000 9.631E-001 2.300E-006 1.693E+004 2.885E+000 3.294E-008 2.143E-007 2.232E-003 2.142E-007 1.198E-010 2.506E-001 1.100E-003 9.935E-008 1.534E-003 
0T23 14:13:16 295 39.3 1.000E+000 9.410E-001 2.279E-006 1.728E+004 2.882E+000 3.298E-008 2.089E-007 2.205E-003 2.089E-007 1.155E-010 2.507E-001 1.100E-003 9.551E-008 1.557E-003 
0T24 14:22:36 295 39.3 1.000E+000 9.714E-001 2.283E-006 1.728E+004 2.893E+000 3.257E-008 2.062E-007 2.168E-003 2.061E-007 1.120E-010 2.506E-001 1.100E-003 9.233E-008 1.525E-003 
0T25 14:32:52 295.1 39.29 1.000E+000 9.676E-001 2.307E-006 1.724E+004 2.878E+000 3.353E-008 2.042E-007 2.158E-003 2.042E-007 1.104E-010 2.506E-001 1.100E-003 9.094E-008 1.595E-003 
0T26 14:42:18 295.1 39.29 1.000E+000 9.736E-001 2.309E-006 1.718E+004 2.885E+000 3.325E-008 2.172E-007 2.284E-003 2.172E-007 1.242E-010 2.503E-001 1.100E-003 1.034E-007 1.553E-003 
0T27 14:53:22 295.1 39.29 1.000E+000 9.624E-001 2.307E-006 1.732E+004 2.891E+000 3.297E-008 2.035E-007 2.147E-003 2.035E-007 1.094E-010 2.505E-001 1.100E-003 9.000E-008 1.446E-003 
0T28 15:06:08 295 39.3 1.000E+000 9.340E-001 2.292E-006 1.749E+004 2.887E+000 3.287E-008 2.121E-007 2.254E-003 2.121E-007 1.198E-010 2.505E-001 1.100E-003 9.945E-008 1.587E-003 
0T29 15:13:00 294.9 39.32 1.000E+000 9.379E-001 2.295E-006 1.707E+004 2.891E+000 3.255E-008 1.970E-007 2.063E-003 1.970E-007 1.017E-010 2.503E-001 1.000E-003 9.218E-008 1.538E-003 
0T30 15:22:14 295.1 39.29 1.000E+000 9.282E-001 2.321E-006 1.764E+004 2.887E+000 3.313E-008 2.186E-007 2.334E-003 2.186E-007 1.278E-010 2.505E-001 1.200E-003 9.713E-008 1.549E-003 
0T31 15:33:54 295 39.3 1.000E+000 9.742E-001 2.282E-006 1.705E+004 2.888E+000 3.312E-008 2.186E-007 2.294E-003 2.186E-007 1.255E-010 2.502E-001 1.100E-003 1.046E-007 1.520E-003 
0T32 15:42:10 295 39.3 1.000E+000 9.353E-001 2.307E-006 1.706E+004 2.889E+000 3.303E-008 2.136E-007 2.239E-003 2.135E-007 1.198E-010 2.506E-001 1.100E-003 9.940E-008 1.609E-003 
0T33 15:53:00 295.1 39.29 1.000E+000 9.403E-001 2.273E-006 1.775E+004 2.890E+000 3.311E-008 2.225E-007 2.384E-003 2.224E-007 1.330E-010 2.507E-001 1.200E-003 1.015E-007 1.532E-003 
0T34 16:01:56 295 39.3 1.000E+000 9.344E-001 2.309E-006 1.704E+004 2.890E+000 3.304E-008 2.240E-007 2.348E-003 2.240E-007 1.318E-010 2.506E-001 1.200E-003 1.003E-007 1.658E-003 
0T35 16:13:06 295.1 39.29 1.000E+000 9.413E-001 2.280E-006 1.794E+004 2.895E+000 3.283E-008 2.151E-007 2.315E-003 2.151E-007 1.247E-010 2.504E-001 1.200E-003 9.460E-008 1.656E-003 
0T36 16:22:50 295 39.3 1.000E+000 9.380E-001 2.305E-006 1.726E+004 2.883E+000 3.334E-008 2.188E-007 2.317E-003 2.188E-007 1.269E-010 2.504E-001 1.200E-003 9.631E-008 1.590E-003 
0T37 16:33:50 295 39.3 1.000E+000 9.300E-001 2.332E-006 1.694E+004 2.878E+000 3.371E-008 2.315E-007 2.431E-003 2.315E-007 1.411E-010 2.507E-001 1.200E-003 1.080E-007 1.625E-003 
0T38 16:42:32 295.1 39.29 1.000E+000 9.439E-001 2.269E-006 1.818E+004 2.894E+000 3.291E-008 2.042E-007 2.217E-003 2.042E-007 1.135E-010 2.507E-001 1.100E-003 9.396E-008 1.554E-003 
0T39 16:52:08 295 39.3 1.000E+000 9.336E-001 2.291E-006 1.732E+004 2.883E+000 3.342E-008 2.294E-007 2.436E-003 2.294E-007 1.401E-010 2.507E-001 1.200E-003 1.073E-007 1.599E-003 
0T40 17:01:36 294.9 39.32 1.000E+000 9.386E-001 2.288E-006 1.689E+004 2.891E+000 3.295E-008 2.218E-007 2.316E-003 2.217E-007 1.286E-010 2.504E-001 1.200E-003 9.759E-008 1.515E-003 
0T41 17:12:02 295.1 39.29 1.000E+000 9.314E-001 2.304E-006 1.753E+004 2.879E+000 3.380E-008 2.299E-007 2.461E-003 2.299E-007 1.418E-010 2.506E-001 1.200E-003 1.088E-007 1.586E-003 
0T42 17:22:00 295.1 39.29 1.000E+000 9.315E-001 2.308E-006 1.791E+004 2.894E+000 3.304E-008 2.152E-007 2.318E-003 2.151E-007 1.249E-010 2.504E-001 1.200E-003 9.478E-008 1.595E-003 
0T43 17:32:36 295 39.3 1.000E+000 9.327E-001 2.311E-006 1.683E+004 2.878E+000 3.389E-008 2.384E-007 2.498E-003 2.384E-007 1.491E-010 2.504E-001 1.300E-003 1.051E-007 1.602E-003 
0T44 17:42:34 295.1 39.29 1.000E+000 9.311E-001 2.292E-006 1.785E+004 2.879E+000 3.378E-008 2.260E-007 2.446E-003 2.260E-007 1.386E-010 2.506E-001 1.200E-003 1.062E-007 1.679E-003 
0T45 17:51:42 295.1 39.29 1.000E+000 9.372E-001 2.331E-006 1.785E+004 2.890E+000 3.327E-008 2.160E-007 2.327E-003 2.160E-007 1.259E-010 2.505E-001 1.200E-003 9.565E-008 1.611E-003 
