Bo Fe nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
1.500000000E+01 1.000000000E+01 1.042538351E+00 1.184837609E+00 -1.422992580E-01 1.042923135E+00 1.182817071E+00 -1.398939360E-01 -3.847840000E-04 2.020538000E-03
1.500000000E+01 1.016672606E+01 1.044002468E+00 1.184889127E+00 -1.408866590E-01 1.044271757E+00 1.183490357E+00 -1.392186000E-01 -2.692890000E-04 1.398770000E-03
1.500000000E+01 1.033324570E+01 1.046115219E+00 1.184964230E+00 -1.388490110E-01 1.046301388E+00 1.183999618E+00 -1.376982300E-01 -1.861690000E-04 9.646120000E-04
1.500000000E+01 1.049996187E+01 1.049140051E+00 1.185073358E+00 -1.359333070E-01 1.049267338E+00 1.184409807E+00 -1.351424690E-01 -1.272870000E-04 6.635510000E-04
1.500000000E+01 1.066670514E+01 1.053421290E+00 1.185231209E+00 -1.318099190E-01 1.053507274E+00 1.184775335E+00 -1.312680610E-01 -8.598400000E-05 4.558740000E-04
1.500000000E+01 1.083333839E+01 1.059380905E+00 1.185458060E+00 -1.260771550E-01 1.059438007E+00 1.185144909E+00 -1.257069020E-01 -5.710200000E-05 3.131510000E-04
1.500000000E+01 1.100000000E+01 1.067480929E+00 1.185781039E+00 -1.183001100E-01 1.067517825E+00 1.185565704E+00 -1.180478790E-01 -3.689600000E-05 2.153350000E-04
1.500000000E+01 1.116672606E+01 1.078122610E+00 1.186234911E+00 -1.081123010E-01 1.078145247E+00 1.186086464E+00 -1.079412170E-01 -2.263700000E-05 1.484470000E-04
1.500000000E+01 1.133324570E+01 1.091458137E+00 1.186861341E+00 -9.540320400E-02 1.091470623E+00 1.186758572E+00 -9.528794900E-02 -1.248600000E-05 1.027690000E-04
1.500000000E+01 1.149996187E+01 1.107138887E+00 1.187705477E+00 -8.056659000E-02 1.107144116E+00 1.187633856E+00 -8.048974000E-02 -5.229000000E-06 7.162100000E-05
1.500000000E+01 1.166670514E+01 1.124136207E+00 1.188808822E+00 -6.467261500E-02 1.124136362E+00 1.188758414E+00 -6.462205200E-02 -1.549999999E-07 5.040800000E-05
1.500000000E+01 1.183333839E+01 1.140875036E+00 1.190199559E+00 -4.932452300E-02 1.140871913E+00 1.190163588E+00 -4.929167500E-02 3.123000000E-06 3.597100000E-05
1.500000000E+01 1.200000000E+01 1.155796181E+00 1.191885101E+00 -3.608892000E-02 1.155791257E+00 1.191858939E+00 -3.606768200E-02 4.924000000E-06 2.616200000E-05
1.500000000E+01 1.216672606E+01 1.168032436E+00 1.193853794E+00 -2.582135800E-02 1.168026863E+00 1.193834310E+00 -2.580744700E-02 5.573000000E-06 1.948400000E-05
1.500000000E+01 1.233324570E+01 1.177638381E+00 1.196087378E+00 -1.844899700E-02 1.177632914E+00 1.196072455E+00 -1.843954100E-02 5.467000000E-06 1.492300000E-05
1.500000000E+01 1.249996187E+01 1.185238559E+00 1.198574210E+00 -1.333565100E-02 1.185233543E+00 1.198562423E+00 -1.332888000E-02 5.016000000E-06 1.178700000E-05
1.500000000E+01 1.266670514E+01 1.191514128E+00 1.201310054E+00 -9.795926000E-03 1.191509678E+00 1.201300458E+00 -9.790780000E-03 4.450000000E-06 9.596000000E-06
1.500000000E+01 1.283333839E+01 1.196942301E+00 1.204288388E+00 -7.346087000E-03 1.196938391E+00 1.204280368E+00 -7.341977000E-03 3.910000000E-06 8.020000000E-06
1.500000000E+01 1.300000000E+01 1.201782771E+00 1.207491738E+00 -5.708967000E-03 1.201779337E+00 1.207484891E+00 -5.705554000E-03 3.434000000E-06 6.847000000E-06
1.549996187E+01 1.000000000E+01 1.210705113E+00 1.202400637E+00 8.304476000E-03 1.207477911E+00 1.198068423E+00 9.409488000E-03 3.227202000E-03 4.332214000E-03
1.549996187E+01 1.016672606E+01 1.210925413E+00 1.202447914E+00 8.477499000E-03 1.208695510E+00 1.199410500E+00 9.285010000E-03 2.229903000E-03 3.037414000E-03
1.549996187E+01 1.033324570E+01 1.211242759E+00 1.202516904E+00 8.725855000E-03 1.209707238E+00 1.200401350E+00 9.305888000E-03 1.535521000E-03 2.115554000E-03
1.549996187E+01 1.049996187E+01 1.211696129E+00 1.202617315E+00 9.078814000E-03 1.210641176E+00 1.201150944E+00 9.490232000E-03 1.054953000E-03 1.466371000E-03
1.549996187E+01 1.066670514E+01 1.212336104E+00 1.202762967E+00 9.573137000E-03 1.211612161E+00 1.201749681E+00 9.862480000E-03 7.239430000E-04 1.013286000E-03
1.549996187E+01 1.083333839E+01 1.213224417E+00 1.202973100E+00 1.025131700E-02 1.212727622E+00 1.202273860E+00 1.045376200E-02 4.967950000E-04 6.992400000E-04
1.549996187E+01 1.100000000E+01 1.214429164E+00 1.203274038E+00 1.115512600E-02 1.214087722E+00 1.202791314E+00 1.129640800E-02 3.414420000E-04 4.827240000E-04
1.549996187E+01 1.116672606E+01 1.216013095E+00 1.203700580E+00 1.231251500E-02 1.215777609E+00 1.203366560E+00 1.241104900E-02 2.354860000E-04 3.340200000E-04
1.549996187E+01 1.133324570E+01 1.218014330E+00 1.204296747E+00 1.371758300E-02 1.217850882E+00 1.204064534E+00 1.378634800E-02 1.634480000E-04 2.322130000E-04
1.549996187E+01 1.149996187E+01 1.220424733E+00 1.205114814E+00 1.530991900E-02 1.220310096E+00 1.204952102E+00 1.535799400E-02 1.146370000E-04 1.627120000E-04
1.549996187E+01 1.166670514E+01 1.223179953E+00 1.206211570E+00 1.696838300E-02 1.223098306E+00 1.206096191E+00 1.700211500E-02 8.164700000E-05 1.153790000E-04
1.549996187E+01 1.183333839E+01 1.226176706E+00 1.207641498E+00 1.853520800E-02 1.226117323E+00 1.207558253E+00 1.855907000E-02 5.938300000E-05 8.324500000E-05
1.549996187E+01 1.200000000E+01 1.229315052E+00 1.209447769E+00 1.986728300E-02 1.229270721E+00 1.209386281E+00 1.988444000E-02 4.433100000E-05 6.148800000E-05
1.549996187E+01 1.216672606E+01 1.232536822E+00 1.211653958E+00 2.088286400E-02 1.232502726E+00 1.211607195E+00 2.089553100E-02 3.409600000E-05 4.676300000E-05
1.549996187E+01 1.233324570E+01 1.235831840E+00 1.214260067E+00 2.157177300E-02 1.235804782E+00 1.214223303E+00 2.158147900E-02 2.705800000E-05 3.676400000E-05
1.549996187E+01 1.249996187E+01 1.239216730E+00 1.217244900E+00 2.197183000E-02 1.239194604E+00 1.217215042E+00 2.197956200E-02 2.212600000E-05 2.985800000E-05
1.549996187E+01 1.266670514E+01 1.242713753E+00 1.220574823E+00 2.213893000E-02 1.242695204E+00 1.220549880E+00 2.214532400E-02 1.854900000E-05 2.494300000E-05
1.549996187E+01 1.283333839E+01 1.246343739E+00 1.224215812E+00 2.212792700E-02 1.246327894E+00 1.224194536E+00 2.213335800E-02 1.584500000E-05 2.127600000E-05
1.549996187E+01 1.300000000E+01 1.250126008E+00 1.228143236E+00 2.198277200E-02 1.250112319E+00 1.228124851E+00 2.198746800E-02 1.368900000E-05 1.838500000E-05
1.600000000E+01 1.000000000E+01 1.246284688E+00 1.216014815E+00 3.026987300E-02 1.236923874E+00 1.208061048E+00 2.886282600E-02 9.360814000E-03 7.953767000E-03
1.600000000E+01 1.016672606E+01 1.246378551E+00 1.216128494E+00 3.025005700E-02 1.239667502E+00 1.210517639E+00 2.914986300E-02 6.711049000E-03 5.610855000E-03
1.600000000E+01 1.033324570E+01 1.246514800E+00 1.216293252E+00 3.022154800E-02 1.241747830E+00 1.212363514E+00 2.938431600E-02 4.766970000E-03 3.929738000E-03
1.600000000E+01 1.049996187E+01 1.246711615E+00 1.216556416E+00 3.015519900E-02 1.243352529E+00 1.213753636E+00 2.959889300E-02 3.359086000E-03 2.802780000E-03
1.600000000E+01 1.066670514E+01 1.246993992E+00 1.216899487E+00 3.009450500E-02 1.244641082E+00 1.214948755E+00 2.969232700E-02 2.352910000E-03 1.950732000E-03
1.600000000E+01 1.083333839E+01 1.247395225E+00 1.217396948E+00 2.999827700E-02 1.245752864E+00 1.216017429E+00 2.973543500E-02 1.642361000E-03 1.379519000E-03
