Bo Fe nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
1.500000000E+01 1.000000000E+01 1.078306877E+00 1.191371244E+00 -1.130643670E-01 1.078541265E+00 1.188854909E+00 -1.103136440E-01 -2.343880000E-04 2.516335000E-03
1.500000000E+01 1.016672606E+01 1.079008691E+00 1.191395904E+00 -1.123872130E-01 1.079179333E+00 1.189639685E+00 -1.104603520E-01 -1.706420000E-04 1.756219000E-03
1.500000000E+01 1.033324570E+01 1.080028466E+00 1.191431975E+00 -1.114035090E-01 1.080149578E+00 1.190213865E+00 -1.100642870E-01 -1.211120000E-04 1.218110000E-03
1.500000000E+01 1.049996187E+01 1.081503323E+00 1.191484637E+00 -1.099813140E-01 1.081587661E+00 1.190643496E+00 -1.090558350E-01 -8.433800000E-05 8.411410000E-04
1.500000000E+01 1.066670514E+01 1.083621803E+00 1.191561355E+00 -1.079395520E-01 1.083679580E+00 1.190982181E+00 -1.073026010E-01 -5.777700000E-05 5.791740000E-04
1.500000000E+01 1.083333839E+01 1.086634645E+00 1.191672739E+00 -1.050380940E-01 1.086673535E+00 1.191274544E+00 -1.046010090E-01 -3.889000000E-05 3.981950000E-04
1.500000000E+01 1.100000000E+01 1.090858114E+00 1.191833662E+00 -1.009755480E-01 1.090883677E+00 1.191559961E+00 -1.006762840E-01 -2.556300000E-05 2.737010000E-04
1.500000000E+01 1.116672606E+01 1.096657180E+00 1.192064525E+00 -9.540734500E-02 1.096673349E+00 1.191876206E+00 -9.520285700E-02 -1.616900000E-05 1.883190000E-04
1.500000000E+01 1.133324570E+01 1.104388334E+00 1.192392473E+00 -8.800413900E-02 1.104397817E+00 1.192262586E+00 -8.786476900E-02 -9.483000000E-06 1.298870000E-04
1.500000000E+01 1.149996187E+01 1.114279356E+00 1.192852018E+00 -7.857266200E-02 1.114284011E+00 1.192762050E+00 -7.847803900E-02 -4.655000000E-06 8.996800000E-05
1.500000000E+01 1.166670514E+01 1.126244776E+00 1.193484225E+00 -6.723944900E-02 1.126245911E+00 1.193421499E+00 -6.717558800E-02 -1.135000000E-06 6.272600000E-05
1.500000000E+01 1.183333839E+01 1.139702959E+00 1.194333597E+00 -5.463063800E-02 1.139701570E+00 1.194289441E+00 -5.458787100E-02 1.389000000E-06 4.415600000E-05
1.500000000E+01 1.200000000E+01 1.153556691E+00 1.195437151E+00 -4.188046000E-02 1.153553581E+00 1.195405365E+00 -4.185178400E-02 3.110000000E-06 3.178600000E-05
1.500000000E+01 1.216672606E+01 1.166497728E+00 1.196838301E+00 -3.034057300E-02 1.166493635E+00 1.196815209E+00 -3.032157400E-02 4.093000000E-06 2.309200000E-05
1.500000000E+01 1.233324570E+01 1.177549215E+00 1.198552809E+00 -2.100359400E-02 1.177544762E+00 1.198535645E+00 -2.099088300E-02 4.453000000E-06 1.716400000E-05
1.500000000E+01 1.249996187E+01 1.186443328E+00 1.200592319E+00 -1.414899100E-02 1.186438958E+00 1.200579207E+00 -1.414024900E-02 4.370000000E-06 1.311200000E-05
1.500000000E+01 1.266670514E+01 1.193527057E+00 1.202965134E+00 -9.438077000E-03 1.193523019E+00 1.202954810E+00 -9.431791000E-03 4.038000000E-06 1.032400000E-05
1.500000000E+01 1.283333839E+01 1.199359316E+00 1.205675592E+00 -6.316276000E-03 1.199355700E+00 1.205667217E+00 -6.311517000E-03 3.616000000E-06 8.375000000E-06
1.500000000E+01 1.300000000E+01 1.204393600E+00 1.208714433E+00 -4.320833000E-03 1.204390396E+00 1.208707456E+00 -4.317060000E-03 3.204000000E-06 6.977000000E-06
1.524993176E+01 1.000000000E+01 1.179781046E+00 1.201948242E+00 -2.216719600E-02 1.178069745E+00 1.198175950E+00 -2.010620500E-02 1.711301000E-03 3.772292000E-03
1.524993176E+01 1.016672606E+01 1.180041636E+00 1.201967125E+00 -2.192548900E-02 1.178867514E+00 1.199309934E+00 -2.044242000E-02 1.174122000E-03 2.657191000E-03
1.524993176E+01 1.033324570E+01 1.180419782E+00 1.201994752E+00 -2.157497000E-02 1.179615427E+00 1.200138451E+00 -2.052302400E-02 8.043550000E-04 1.856301000E-03
1.524993176E+01 1.049996187E+01 1.180965663E+00 1.202035172E+00 -2.106950900E-02 1.180415034E+00 1.200746361E+00 -2.033132700E-02 5.506290000E-04 1.288811000E-03
1.524993176E+01 1.066670514E+01 1.181747707E+00 1.202094195E+00 -2.034648800E-02 1.181370771E+00 1.201203175E+00 -1.983240400E-02 3.769360000E-04 8.910200000E-04
1.524993176E+01 1.083333839E+01 1.182855869E+00 1.202180214E+00 -1.932434500E-02 1.182597614E+00 1.201565750E+00 -1.896813600E-02 2.582550000E-04 6.144640000E-04
1.524993176E+01 1.100000000E+01 1.184401720E+00 1.202305189E+00 -1.790346900E-02 1.184224425E+00 1.201881828E+00 -1.765740300E-02 1.772950000E-04 4.233610000E-04
1.524993176E+01 1.116672606E+01 1.186510983E+00 1.202485935E+00 -1.597495200E-02 1.186388795E+00 1.202194058E+00 -1.580526300E-02 1.221880000E-04 2.918770000E-04
1.524993176E+01 1.133324570E+01 1.189302148E+00 1.202745680E+00 -1.344353200E-02 1.189217375E+00 1.202543979E+00 -1.332660400E-02 8.477300000E-05 2.017010000E-04
