N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 1.000E+15 340 2.400E-4 1.017059939E+00 1.036584429E+00
1.468000E+10 1.000E+15 340 2.400E-4 1.020465343E+00 1.036608008E+00
2.154000E+10 1.000E+15 340 2.400E-4 1.023740086E+00 1.036615517E+00
3.162000E+10 1.000E+15 340 2.400E-4 1.026691549E+00 1.036623511E+00
4.642000E+10 1.000E+15 340 2.400E-4 1.029188958E+00 1.036628648E+00
6.813000E+10 1.000E+15 340 2.400E-4 1.031190122E+00 1.036628789E+00
1.000000E+11 1.000E+15 340 2.400E-4 1.032720918E+00 1.036620890E+00
1.468000E+11 1.000E+15 340 2.400E-4 1.033844375E+00 1.036600213E+00
2.154000E+11 1.000E+15 340 2.400E-4 1.034642112E+00 1.036568447E+00
3.162000E+11 1.000E+15 340 2.400E-4 1.035180551E+00 1.036517188E+00
4.642000E+11 1.000E+15 340 2.400E-4 1.035419091E+00 1.036339243E+00
6.813000E+11 1.000E+15 340 2.400E-4 1.035569734E+00 1.036201879E+00
1.000000E+12 1.000E+15 340 2.400E-4 1.035468013E+00 1.035900119E+00
1.468000E+12 1.000E+15 340 2.400E-4 1.035296373E+00 1.035591631E+00
2.154000E+12 1.000E+15 340 2.400E-4 1.034837192E+00 1.035038016E+00
3.162000E+12 1.000E+15 340 2.400E-4 1.034233451E+00 1.034369978E+00
4.642000E+12 1.000E+15 340 2.400E-4 1.033477061E+00 1.033569832E+00
6.813000E+12 1.000E+15 340 2.400E-4 1.032624508E+00 1.032687669E+00
1.000000E+13 1.000E+15 340 2.400E-4 1.031812412E+00 1.031855667E+00
