N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 1.000E+15 340 2.400E-4 1.060706444E+00 1.066640843E+00
1.468000E+10 1.000E+15 340 2.400E-4 1.062200580E+00 1.066361817E+00
2.154000E+10 1.000E+15 340 2.400E-4 1.063069674E+00 1.065956558E+00
3.162000E+10 1.000E+15 340 2.400E-4 1.063385195E+00 1.065370818E+00
4.642000E+10 1.000E+15 340 2.400E-4 1.063174645E+00 1.064530211E+00
6.813000E+10 1.000E+15 340 2.400E-4 1.062417423E+00 1.063336186E+00
1.000000E+11 1.000E+15 340 2.400E-4 1.061047343E+00 1.061665164E+00
1.468000E+11 1.000E+15 340 2.400E-4 1.058964314E+00 1.059375859E+00
2.154000E+11 1.000E+15 340 2.400E-4 1.056062267E+00 1.056333159E+00
3.162000E+11 1.000E+15 340 2.400E-4 1.052282936E+00 1.052458576E+00
4.642000E+11 1.000E+15 340 2.400E-4 1.047700484E+00 1.047812302E+00
6.813000E+11 1.000E+15 340 2.400E-4 1.042621522E+00 1.042691375E+00
1.000000E+12 1.000E+15 340 2.400E-4 1.037644245E+00 1.037687343E+00
1.468000E+12 1.000E+15 340 2.400E-4 1.033580624E+00 1.033607459E+00
2.154000E+12 1.000E+15 340 2.400E-4 1.031164349E+00 1.031181877E+00
3.162000E+12 1.000E+15 340 2.400E-4 1.030704439E+00 1.030716895E+00
4.642000E+12 1.000E+15 340 2.400E-4 1.031941163E+00 1.031950812E+00
6.813000E+12 1.000E+15 340 2.400E-4 1.034396203E+00 1.034404129E+00
1.000000E+13 1.000E+15 340 2.400E-4 1.037785533E+00 1.037792254E+00
