T Bo nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.500000000E+01 1.220103875E+00 1.211110377E+00 8.993498000E-03 1.220097714E+00 1.211097836E+00 8.999878000E-03 6.161000000E-06 1.254100000E-05
290 1.524993176E+01 1.235257941E+00 1.218168464E+00 1.708947700E-02 1.235245455E+00 1.218148594E+00 1.709686100E-02 1.248600000E-05 1.987000000E-05
290 1.549996187E+01 1.248711666E+00 1.225506966E+00 2.320470000E-02 1.248686889E+00 1.225475707E+00 2.321118200E-02 2.477700000E-05 3.125900000E-05
290 1.574996808E+01 1.263025423E+00 1.236941573E+00 2.608385000E-02 1.262976898E+00 1.236893845E+00 2.608305300E-02 4.852500000E-05 4.772800000E-05
290 1.600000000E+01 1.278689631E+00 1.246884126E+00 3.180550500E-02 1.278595619E+00 1.246814711E+00 3.178090800E-02 9.401200000E-05 6.941500000E-05
290 1.624993176E+01 1.296099229E+00 1.253149457E+00 4.294977200E-02 1.295919265E+00 1.253049206E+00 4.287005900E-02 1.799640000E-04 1.002510000E-04
290 1.649996187E+01 1.316186962E+00 1.259994999E+00 5.619196300E-02 1.315847113E+00 1.259849104E+00 5.599800900E-02 3.398490000E-04 1.458950000E-04
290 1.674996808E+01 1.338810734E+00 1.273193520E+00 6.561721400E-02 1.338180438E+00 1.272985619E+00 6.519481900E-02 6.302960000E-04 2.079010000E-04
290 1.700000000E+01 1.363677179E+00 1.293406342E+00 7.027083700E-02 1.362535807E+00 1.293117629E+00 6.941817800E-02 1.141372000E-03 2.887130000E-04
295 1.500000000E+01 1.216691112E+00 1.209438206E+00 7.252906000E-03 1.216685898E+00 1.209427074E+00 7.258824000E-03 5.214000000E-06 1.113200000E-05
295 1.524993176E+01 1.233357222E+00 1.216791595E+00 1.656562700E-02 1.233346453E+00 1.216773931E+00 1.657252200E-02 1.076900000E-05 1.766400000E-05
295 1.549996187E+01 1.247601153E+00 1.224488240E+00 2.311291300E-02 1.247579532E+00 1.224459857E+00 2.311967500E-02 2.162100000E-05 2.838300000E-05
295 1.574996808E+01 1.261720643E+00 1.235249636E+00 2.647100700E-02 1.261677768E+00 1.235206576E+00 2.647119200E-02 4.287500000E-05 4.306000000E-05
295 1.600000000E+01 1.277139229E+00 1.245853238E+00 3.128599100E-02 1.277054840E+00 1.245789069E+00 3.126577100E-02 8.438900000E-05 6.416900000E-05
295 1.624993176E+01 1.294046766E+00 1.252273681E+00 4.177308500E-02 1.293882378E+00 1.252180644E+00 4.170173400E-02 1.643880000E-04 9.303700000E-05
295 1.649996187E+01 1.313919607E+00 1.259146361E+00 5.477324600E-02 1.313603282E+00 1.259010651E+00 5.459263100E-02 3.163250000E-04 1.357100000E-04
295 1.674996808E+01 1.336486529E+00 1.272085490E+00 6.440103900E-02 1.335887152E+00 1.271891094E+00 6.399605800E-02 5.993770000E-04 1.943960000E-04
295 1.700000000E+01 1.361293792E+00 1.291856379E+00 6.943741300E-02 1.360184481E+00 1.291585509E+00 6.859897200E-02 1.109311000E-03 2.708700000E-04
