T nFsrh nFBsrh dnsrh nF nFB dn
290 1.161573814E+00 1.135874520E+00 2.569929400E-02 1.161569621E+00 1.135869457E+00 2.570016400E-02
295 1.168242295E+00 1.142225138E+00 2.601715700E-02 1.168235012E+00 1.142218480E+00 2.601653200E-02
300 1.175229839E+00 1.149311388E+00 2.591845100E-02 1.175220409E+00 1.149302517E+00 2.591789200E-02
305 1.171869238E+00 1.155555774E+00 1.631346400E-02 1.171858322E+00 1.155544461E+00 1.631386100E-02
310 1.176328708E+00 1.159541547E+00 1.678716100E-02 1.176314915E+00 1.159472558E+00 1.684235700E-02
315 1.179226770E+00 1.156889771E+00 2.233699900E-02 1.179209489E+00 1.156876202E+00 2.233328700E-02
320 1.168060614E+00 1.161218024E+00 6.842590000E-03 1.168013099E+00 1.161195941E+00 6.817158000E-03
325 1.148283672E+00 1.164493206E+00 -1.620953400E-02 1.148254525E+00 1.164464844E+00 -1.621031900E-02
330 1.133769154E+00 1.153251783E+00 -1.948262900E-02 1.133753114E+00 1.153229116E+00 -1.947600200E-02
335 1.114994388E+00 1.136051912E+00 -2.105752400E-02 1.114980528E+00 1.135915037E+00 -2.093450900E-02
340 1.095679477E+00 1.110332185E+00 -1.465270800E-02 1.072808152E+00 1.110248088E+00 -3.743993600E-02
