T nFsrh nFBsrh dnsrh nF nFB dn
290 1.174071538E+00 1.369691476E+0 -1.956199380E-01 1.174071538E+00 1.369691476E+0 -1.956199380E-01
295 1.181826550E+00 1.305712812E+0 -1.238862620E-01 1.181826550E+00 1.305712812E+0 -1.238862620E-01
300 1.189331073E+00 1.253824821E+0 -6.449374800E-02 1.189331073E+00 1.253824821E+0 -6.449374800E-02
305 1.187028663E+00 1.211647802E+0 -2.461913900E-02 1.187028663E+00 1.211647802E+0 -2.461913900E-02
310 1.191752881E+00 1.177261708E+0 1.449117300E-02 1.191752881E+00 1.177261708E+0 1.449117300E-02
315 1.195079884E+00 1.149129237E+0 4.595064700E-02 1.195079884E+00 1.149129237E+0 4.595064700E-02
320 1.196901910E+00 1.126024746E+0 7.087716400E-02 1.196901910E+00 1.126024746E+0 7.087716400E-02
325 1.201765165E+00 1.106972831E+0 9.479233400E-02 1.201765165E+00 1.106972831E+0 9.479233400E-02
330 1.205416347E+00 1.091197289E+0 1.142190580E-01 1.205416347E+00 1.091197289E+0 1.142190580E-01
335 1.207482199E+00 1.078079721E+0 1.294024780E-01 1.207482199E+00 1.078079721E+0 1.294024780E-01
340 1.198318971E+00 1.067126443E+0 1.311925280E-01 1.198318971E+00 1.067126443E+0 1.311925280E-01
