T nFsrh nFBsrh dnsrh nF nFB dn
290 1.173915043E+00 1.442848629E+0 -2.689335860E-01 1.173915043E+00 1.442848629E+0 -2.689335860E-01
295 1.181601746E+00 1.365972201E+0 -1.843704550E-01 1.181601746E+00 1.365972201E+0 -1.843704550E-01
300 1.187022366E+00 1.303520919E+0 -1.164985530E-01 1.187022366E+00 1.303520919E+0 -1.164985530E-01
305 1.186619493E+00 1.252721603E+0 -6.610211000E-02 1.186619493E+00 1.252721603E+0 -6.610211000E-02
310 1.189345049E+00 1.211306101E+0 -2.196105200E-02 1.189345049E+00 1.211306101E+0 -2.196105200E-02
315 1.192593734E+00 1.177440918E+0 1.515281600E-02 1.192593734E+00 1.177440918E+0 1.515281600E-02
320 1.195945282E+00 1.149654431E+0 4.629085100E-02 1.195945282E+00 1.149654431E+0 4.629085100E-02
325 1.200473980E+00 1.126770067E+0 7.370391300E-02 1.200473980E+00 1.126770067E+0 7.370391300E-02
330 1.203677074E+00 1.107848675E+0 9.582839900E-02 1.203677074E+00 1.107848675E+0 9.582839900E-02
335 1.205126128E+00 1.092140613E+0 1.129855150E-01 1.205126128E+00 1.092140613E+0 1.129855150E-01
340 1.193046027E+00 1.079046806E+0 1.139992210E-01 1.193046027E+00 1.079046806E+0 1.139992210E-01
