T nFsrh nFBsrh dnsrh nF nFB dn
290 1.173899126E+00 1.149271159E+0 2.462796700E-02 1.173899126E+00 1.149271159E+0 2.462796700E-02
295 1.181579048E+00 1.146237139E+0 3.534190900E-02 1.181579048E+00 1.146237139E+0 3.534190900E-02
300 1.186597726E+00 1.143402011E+0 4.319571500E-02 1.186597726E+00 1.143402011E+0 4.319571500E-02
305 1.186578283E+00 1.140749371E+0 4.582891200E-02 1.186578283E+00 1.140749371E+0 4.582891200E-02
310 1.189118254E+00 1.138264498E+0 5.085375600E-02 1.189118254E+00 1.138264498E+0 5.085375600E-02
315 1.192296883E+00 1.135934153E+0 5.636273000E-02 1.192296883E+00 1.135934153E+0 5.636273000E-02
320 1.195848274E+00 1.133746396E+0 6.210187800E-02 1.195848274E+00 1.133746396E+0 6.210187800E-02
325 1.200342516E+00 1.131690443E+0 6.865207300E-02 1.200342516E+00 1.131690443E+0 6.865207300E-02
330 1.203498095E+00 1.129756527E+0 7.374156800E-02 1.203498095E+00 1.129756527E+0 7.374156800E-02
335 1.204883116E+00 1.127935789E+0 7.694732700E-02 1.204883116E+00 1.127935789E+0 7.694732700E-02
340 1.192345999E+00 1.126220175E+0 6.612582400E-02 1.192345999E+00 1.126220175E+0 6.612582400E-02
