T nFsrh nFBsrh dnsrh nF nFB dn
290 1.185754540E+00 1.000014988E+0 1.857395520E-01 1.185754540E+00 1.000014988E+0 1.857395520E-01
295 1.194182089E+00 1.000014487E+0 1.941676020E-01 1.194182089E+00 1.000014487E+0 1.941676020E-01
300 1.192126187E+00 1.000014023E+0 1.921121640E-01 1.192126187E+00 1.000014023E+0 1.921121640E-01
305 1.200294656E+00 1.000013593E+0 2.002810630E-01 1.200294656E+00 1.000013593E+0 2.002810630E-01
310 1.208022270E+00 1.000013192E+0 2.080090780E-01 1.208022270E+00 1.000013192E+0 2.080090780E-01
315 1.206092423E+00 1.000012818E+0 2.060796050E-01 1.206092423E+00 1.000012818E+0 2.060796050E-01
320 1.213484273E+00 1.000012469E+0 2.134718040E-01 1.213484273E+00 1.000012469E+0 2.134718040E-01
325 1.215366143E+00 1.000012143E+0 2.153540000E-01 1.215366143E+00 1.000012143E+0 2.153540000E-01
330 1.218518711E+00 1.000011838E+0 2.185068730E-01 1.218518711E+00 1.000011838E+0 2.185068730E-01
335 1.223485946E+00 1.000011552E+0 2.234743940E-01 1.223485946E+00 1.000011552E+0 2.234743940E-01
340 1.228152944E+00 1.000011283E+0 2.281416610E-01 1.228152944E+00 1.000011283E+0 2.281416610E-01
