T nFsrh nFBsrh dnsrh nF nFB dn
290 1.209167748E+00 1.000004247E+0 2.091635010E-01 1.209167748E+00 1.000004247E+0 2.091635010E-01
295 1.194753837E+00 1.000004100E+0 1.947497370E-01 1.194753837E+00 1.000004100E+0 1.947497370E-01
300 1.202937967E+00 1.000003963E+0 2.029340040E-01 1.202937967E+00 1.000003963E+0 2.029340040E-01
305 1.204991276E+00 1.000003837E+0 2.049874390E-01 1.204991276E+00 1.000003837E+0 2.049874390E-01
310 1.209132796E+00 1.000003719E+0 2.091290770E-01 1.209132796E+00 1.000003719E+0 2.091290770E-01
315 1.217112234E+00 1.000003609E+0 2.171086250E-01 1.217112234E+00 1.000003609E+0 2.171086250E-01
320 1.220975694E+00 1.000003507E+0 2.209721870E-01 1.220975694E+00 1.000003507E+0 2.209721870E-01
325 1.223068617E+00 1.000003411E+0 2.230652060E-01 1.223068617E+00 1.000003411E+0 2.230652060E-01
330 1.224754595E+00 1.000003322E+0 2.247512730E-01 1.224754595E+00 1.000003322E+0 2.247512730E-01
335 1.231779506E+00 1.000003238E+0 2.317762680E-01 1.231779506E+00 1.000003238E+0 2.317762680E-01
340 1.232996970E+00 1.000003160E+0 2.329938100E-01 1.232996970E+00 1.000003160E+0 2.329938100E-01
