T nFsrh nFBsrh dnsrh nF nFB dn
290 1.174015819E+00 1.383345523E+0 -2.093297040E-01 1.174015819E+00 1.383345523E+0 -2.093297040E-01
295 1.181746534E+00 1.316950827E+0 -1.352042930E-01 1.181746534E+00 1.316950827E+0 -1.352042930E-01
300 1.189217786E+00 1.263089442E+0 -7.387165600E-02 1.189217786E+00 1.263089442E+0 -7.387165600E-02
305 1.186883405E+00 1.219304604E+0 -3.242119900E-02 1.186883405E+00 1.219304604E+0 -3.242119900E-02
310 1.190864499E+00 1.183609287E+0 7.255212000E-03 1.190864499E+00 1.183609287E+0 7.255212000E-03
315 1.194575399E+00 1.154409860E+0 4.016553900E-02 1.194575399E+00 1.154409860E+0 4.016553900E-02
320 1.196563733E+00 1.130434267E+0 6.612946600E-02 1.196563733E+00 1.130434267E+0 6.612946600E-02
325 1.201309633E+00 1.110669357E+0 9.064027600E-02 1.201309633E+00 1.110669357E+0 9.064027600E-02
330 1.204804275E+00 1.094308471E+0 1.104958040E-01 1.204804275E+00 1.094308471E+0 1.104958040E-01
335 1.206657320E+00 1.080708749E+0 1.259485710E-01 1.206657320E+00 1.080708749E+0 1.259485710E-01
340 1.197349778E+00 1.069356898E+0 1.279928800E-01 1.197349778E+00 1.069356898E+0 1.279928800E-01
