T nFsrh nFBsrh dnsrh nF nFB dn
290 1.184909120E+00 1.000098153E+0 1.848109670E-01 1.184909120E+00 1.000098153E+0 1.848109670E-01
295 1.182779331E+00 1.000095084E+0 1.826842470E-01 1.182779331E+00 1.000095084E+0 1.826842470E-01
300 1.190668416E+00 1.000092235E+0 1.905761810E-01 1.190668416E+00 1.000092235E+0 1.905761810E-01
305 1.198376321E+00 1.000089584E+0 1.982867370E-01 1.198376321E+00 1.000089584E+0 1.982867370E-01
310 1.196211935E+00 1.000087115E+0 1.961248200E-01 1.196211935E+00 1.000087115E+0 1.961248200E-01
315 1.199824221E+00 1.000084811E+0 1.997394100E-01 1.199824221E+00 1.000084811E+0 1.997394100E-01
320 1.204695675E+00 1.000082658E+0 2.046130170E-01 1.204695675E+00 1.000082658E+0 2.046130170E-01
325 1.206953648E+00 1.000080642E+0 2.068730060E-01 1.206953648E+00 1.000080642E+0 2.068730060E-01
330 1.212320406E+00 1.000078753E+0 2.122416530E-01 1.212320406E+00 1.000078753E+0 2.122416530E-01
335 1.216322309E+00 1.000076980E+0 2.162453290E-01 1.216322309E+00 1.000076980E+0 2.162453290E-01
340 1.219594252E+00 1.000075313E+0 2.195189390E-01 1.219594252E+00 1.000075313E+0 2.195189390E-01
