T nFsrh nFBsrh dnsrh nF nFB dn
290 1.185427828E+00 1.000028097E+0 1.853997310E-01 1.185427828E+00 1.000028097E+0 1.853997310E-01
295 1.193597123E+00 1.000027179E+0 1.935699440E-01 1.193597123E+00 1.000027179E+0 1.935699440E-01
300 1.191521575E+00 1.000026326E+0 1.914952490E-01 1.191521575E+00 1.000026326E+0 1.914952490E-01
305 1.199558802E+00 1.000025534E+0 1.995332680E-01 1.199558802E+00 1.000025534E+0 1.995332680E-01
310 1.207163884E+00 1.000024797E+0 2.071390870E-01 1.207163884E+00 1.000024797E+0 2.071390870E-01
315 1.205258075E+00 1.000024110E+0 2.052339650E-01 1.205258075E+00 1.000024110E+0 2.052339650E-01
320 1.207301059E+00 1.000023468E+0 2.072775910E-01 1.207301059E+00 1.000023468E+0 2.072775910E-01
325 1.213904688E+00 1.000022868E+0 2.138818200E-01 1.213904688E+00 1.000022868E+0 2.138818200E-01
330 1.215968606E+00 1.000022306E+0 2.159463000E-01 1.215968606E+00 1.000022306E+0 2.159463000E-01
335 1.221312683E+00 1.000021779E+0 2.212909040E-01 1.221312683E+00 1.000021779E+0 2.212909040E-01
340 1.225350552E+00 1.000021283E+0 2.253292690E-01 1.225350552E+00 1.000021283E+0 2.253292690E-01
