T nFsrh nFBsrh dnsrh nF nFB dn
290 1.173991958E+00 1.197274279E+0 -2.328232100E-02 1.173991958E+00 1.197274279E+0 -2.328232100E-02
295 1.181578418E+00 1.199075116E+0 -1.749669800E-02 1.181578418E+00 1.199075116E+0 -1.749669800E-02
300 1.189207485E+00 1.200321406E+0 -1.111392100E-02 1.189207485E+00 1.200321406E+0 -1.111392100E-02
305 1.186904729E+00 1.200874796E+0 -1.397006700E-02 1.186904729E+00 1.200874796E+0 -1.397006700E-02
310 1.191355801E+00 1.200581686E+0 -9.225885000E-03 1.191355801E+00 1.200581686E+0 -9.225885000E-03
315 1.194941583E+00 1.199280428E+0 -4.338845000E-03 1.194941583E+00 1.199280428E+0 -4.338845000E-03
320 1.196763435E+00 1.196812940E+0 -4.950500000E-05 1.196763435E+00 1.196812940E+0 -4.950500000E-05
325 1.201673590E+00 1.193040794E+0 8.632796000E-03 1.201673590E+00 1.193040794E+0 8.632796000E-03
330 1.205397836E+00 1.187864709E+0 1.753312700E-02 1.205397836E+00 1.187864709E+0 1.753312700E-02
335 1.207595271E+00 1.181244870E+0 2.635040100E-02 1.207595271E+00 1.181244870E+0 2.635040100E-02
340 1.198561394E+00 1.173218094E+0 2.534330000E-02 1.198561394E+00 1.173218094E+0 2.534330000E-02
