N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 1.236633432E+00 1.233464360E+00 1.231594132E+00 1.230433037E+00
1.016672606E+01 1.237141725E+00 1.234162205E+00 1.232496823E+00 1.231541323E+00
1.033324570E+01 1.237850886E+00 1.235116471E+00 1.233705513E+00 1.233003999E+00
1.049996187E+01 1.238821449E+00 1.236388766E+00 1.235274859E+00 1.234847435E+00
1.066670514E+01 1.240117413E+00 1.238033426E+00 1.237260898E+00 1.237097383E+00
1.083333839E+01 1.241797024E+00 1.240085631E+00 1.239631415E+00 1.239709788E+00
1.100000000E+01 1.243901509E+00 1.242552981E+00 1.242380022E+00 1.242656607E+00
1.116672606E+01 1.246452078E+00 1.245416084E+00 1.245474635E+00 1.245873983E+00
1.133324570E+01 1.249429676E+00 1.248639031E+00 1.248852409E+00 1.249333516E+00
1.149996187E+01 1.252807661E+00 1.252184674E+00 1.252477987E+00 1.252997996E+00
1.166670514E+01 1.256552418E+00 1.256027493E+00 1.256355878E+00 1.256900600E+00
1.183333839E+01 1.260634356E+00 1.260166409E+00 1.260498854E+00 1.261045493E+00
1.200000000E+01 1.265039094E+00 1.264592002E+00 1.264914558E+00 1.265468583E+00
1.216672606E+01 1.269763895E+00 1.269321314E+00 1.269638991E+00 1.270197189E+00
1.233324570E+01 1.274811058E+00 1.274367484E+00 1.274671582E+00 1.275255446E+00
1.249996187E+01 1.280179892E+00 1.279730577E+00 1.280065289E+00 1.280651015E+00
1.266670514E+01 1.285863079E+00 1.285432087E+00 1.285751920E+00 1.286346713E+00
1.283333839E+01 1.291856379E+00 1.291433087E+00 1.291769682E+00 1.292372486E+00
1.300000000E+01 1.298092044E+00 1.297700161E+00 1.298025239E+00 1.298633733E+00
