N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 1.000E+17 325 1.800E-4 1.219156910E+00 1.269681474E+00
1.468000E+10 1.000E+17 325 1.800E-4 1.233393868E+00 1.271345783E+00
2.154000E+10 1.000E+17 325 1.800E-4 1.246118976E+00 1.272830478E+00
3.162000E+10 1.000E+17 325 1.800E-4 1.257683118E+00 1.275986751E+00
4.642000E+10 1.000E+17 325 1.800E-4 1.265624321E+00 1.278367971E+00
6.813000E+10 1.000E+17 325 1.800E-4 1.274622659E+00 1.283236109E+00
1.000000E+11 1.000E+17 325 1.800E-4 1.281448339E+00 1.287160857E+00
1.468000E+11 1.000E+17 325 1.800E-4 1.289797013E+00 1.293412040E+00
2.154000E+11 1.000E+17 325 1.800E-4 1.296930308E+00 1.299140318E+00
3.162000E+11 1.000E+17 325 1.800E-4 1.305058129E+00 1.306319344E+00
4.642000E+11 1.000E+17 325 1.800E-4 1.311632247E+00 1.312113890E+00
6.813000E+11 1.000E+17 325 1.800E-4 1.317600565E+00 1.317680548E+00
1.000000E+12 1.000E+17 325 1.800E-4 1.322488519E+00 1.322483776E+00
1.468000E+12 1.000E+17 325 1.800E-4 1.326283221E+00 1.326613752E+00
2.154000E+12 1.000E+17 325 1.800E-4 1.330312659E+00 1.330584424E+00
3.162000E+12 1.000E+17 325 1.800E-4 1.333848309E+00 1.334093509E+00
4.642000E+12 1.000E+17 325 1.800E-4 1.337413867E+00 1.337654736E+00
6.813000E+12 1.000E+17 325 1.800E-4 1.340881461E+00 1.340947744E+00
1.000000E+13 1.000E+17 325 1.800E-4 1.348458115E+00 1.348699282E+00
