T Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
290 1.189842747E+00 1.193421770E+00 1.196659007E+00 1.203405209E+00 1.208420574E+00 1.209452931E+00 1.210249892E+00 1.217033332E+00 1.231890274E+00
295 1.189846897E+00 1.194676045E+00 1.198724599E+00 1.205121764E+00 1.211022821E+00 1.212563865E+00 1.213324853E+00 1.219808222E+00 1.234847435E+00
300 1.189149758E+00 1.196098311E+00 1.200399677E+00 1.207415400E+00 1.213657497E+00 1.215526225E+00 1.215705117E+00 1.221960990E+00 1.236386393E+00
305 1.185073358E+00 1.196997622E+00 1.202617315E+00 1.209756267E+00 1.215839579E+00 1.217714882E+00 1.218341821E+00 1.224104062E+00 1.237270567E+00
310 1.172474084E+00 1.196188988E+00 1.204199294E+00 1.212007828E+00 1.218123810E+00 1.219954313E+00 1.220452166E+00 1.225572901E+00 1.237758324E+00
315 1.139473319E+00 1.190890570E+00 1.204518313E+00 1.213237538E+00 1.219772986E+00 1.221726506E+00 1.221171304E+00 1.225345104E+00 1.237458892E+00
320 1.066474305E+00 1.175591653E+00 1.202930473E+00 1.214027464E+00 1.220358735E+00 1.222085012E+00 1.221892266E+00 1.225050469E+00 1.235003033E+00
325 1.011713697E+00 1.138303231E+00 1.196493380E+00 1.213406229E+00 1.220606235E+00 1.222359957E+00 1.221624914E+00 1.223677684E+00 1.232229714E+00
330 1.013265113E+00 1.061318989E+00 1.179374985E+00 1.209916159E+00 1.219881096E+00 1.221662169E+00 1.219293930E+00 1.219998225E+00 1.228394494E+00
335 1.016969114E+00 1.008894707E+00 1.141403582E+00 1.202129275E+00 1.216837742E+00 1.219002068E+00 1.217082292E+00 1.216576850E+00 1.221597842E+00
340 1.023578915E+00 1.010109204E+00 1.066809727E+00 1.184165399E+00 1.212121934E+00 1.215906843E+00 1.213913507E+00 1.212066938E+00 1.215099066E+00
