T Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
290 1.194785232E+00 1.199772569E+00 1.205058766E+00 1.214522048E+00 1.223039933E+00 1.228309206E+00 1.233866721E+00 1.245479665E+00 1.264216327E+00
295 1.194431950E+00 1.200392909E+00 1.206219906E+00 1.215155688E+00 1.224272513E+00 1.229898284E+00 1.235276453E+00 1.246505900E+00 1.265468583E+00
300 1.194050595E+00 1.201444177E+00 1.207326168E+00 1.216670423E+00 1.226039683E+00 1.231977483E+00 1.237067727E+00 1.248121635E+00 1.266551924E+00
305 1.191885101E+00 1.202420366E+00 1.209447769E+00 1.218610714E+00 1.227994579E+00 1.234196384E+00 1.239770476E+00 1.250707496E+00 1.268546641E+00
310 1.185063697E+00 1.202558982E+00 1.210931631E+00 1.220763375E+00 1.230298883E+00 1.236896503E+00 1.242787098E+00 1.253693148E+00 1.271203152E+00
315 1.166647050E+00 1.200273320E+00 1.211961600E+00 1.222425320E+00 1.232585427E+00 1.239659374E+00 1.245629656E+00 1.256559649E+00 1.274322365E+00
320 1.123673407E+00 1.192610491E+00 1.212007247E+00 1.224016921E+00 1.234407641E+00 1.241967552E+00 1.248750819E+00 1.259755011E+00 1.277158208E+00
325 1.038689836E+00 1.172840409E+00 1.209390550E+00 1.224742026E+00 1.235953143E+00 1.244196002E+00 1.251428175E+00 1.262616993E+00 1.280104126E+00
330 1.013204560E+00 1.129041069E+00 1.201058293E+00 1.223734963E+00 1.236835033E+00 1.245766476E+00 1.253298691E+00 1.264740439E+00 1.282907088E+00
335 1.015062653E+00 1.045705341E+00 1.181452015E+00 1.220245691E+00 1.236220919E+00 1.246270276E+00 1.254904101E+00 1.266813970E+00 1.284373855E+00
340 1.019154264E+00 1.010190060E+00 1.140089926E+00 1.211085940E+00 1.234236524E+00 1.245870299E+00 1.255699185E+00 1.268012113E+00 1.285479771E+00
