T Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
290 1.189782388E+00 1.193340948E+00 1.196544258E+00 1.203236128E+00 1.208155877E+00 1.209017214E+00 1.209519259E+00 1.215824063E+00 1.230081930E+00
295 1.189788613E+00 1.194602404E+00 1.198621255E+00 1.204965244E+00 1.210779746E+00 1.212153334E+00 1.212618578E+00 1.218604954E+00 1.233003999E+00
300 1.189081402E+00 1.196027470E+00 1.200302493E+00 1.207267941E+00 1.213425094E+00 1.215123689E+00 1.214968183E+00 1.220659550E+00 1.234410304E+00
305 1.184964230E+00 1.196921133E+00 1.202516904E+00 1.209611570E+00 1.215598639E+00 1.217290638E+00 1.217574116E+00 1.222724465E+00 1.235007368E+00
310 1.172249839E+00 1.196088958E+00 1.204098788E+00 1.211857275E+00 1.217850516E+00 1.219510885E+00 1.219636319E+00 1.224082782E+00 1.235277477E+00
315 1.138971328E+00 1.190723182E+00 1.204399799E+00 1.213099164E+00 1.219514786E+00 1.221254964E+00 1.220256579E+00 1.223651818E+00 1.234697250E+00
320 1.065443867E+00 1.175259247E+00 1.202772388E+00 1.213837112E+00 1.220072041E+00 1.221558051E+00 1.220904637E+00 1.223205094E+00 1.231834752E+00
325 1.011707088E+00 1.137606556E+00 1.196243421E+00 1.213203124E+00 1.220295386E+00 1.221793313E+00 1.220562573E+00 1.221682279E+00 1.228762053E+00
330 1.013280363E+00 1.060000053E+00 1.178915064E+00 1.209652235E+00 1.219539367E+00 1.221054179E+00 1.218111286E+00 1.217778350E+00 1.224646093E+00
335 1.017015112E+00 1.008889679E+00 1.140525728E+00 1.201752303E+00 1.216442018E+00 1.218327696E+00 1.215829861E+00 1.214228685E+00 1.217485968E+00
340 1.023667106E+00 1.010122918E+00 1.065250597E+00 1.183550570E+00 1.211658962E+00 1.215188963E+00 1.212600960E+00 1.209617120E+00 1.210805978E+00
