N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 1.202148329E+00 1.201027553E+00 1.200286777E+00 1.198574210E+00 1.194127821E+00 1.182622817E+00 1.155766084E+00 1.100216608E+00 1.015928709E+00 1.016509404E+00 1.019029588E+00
1.600000000E+01 1.236116808E+00 1.236060322E+00 1.236775940E+00 1.237966501E+00 1.239835915E+00 1.242004035E+00 1.244105349E+00 1.246203126E+00 1.247938574E+00 1.248561639E+00 1.247942470E+00
1.700000000E+01 1.280797162E+00 1.280651015E+00 1.280420180E+00 1.281310947E+00 1.283218607E+00 1.286011103E+00 1.288976082E+00 1.292435260E+00 1.296338886E+00 1.299378360E+00 1.302561613E+00
1.549996187E+01 1.215486585E+00 1.215505933E+00 1.215707100E+00 1.217244900E+00 1.218327111E+00 1.219374135E+00 1.219857202E+00 1.218453660E+00 1.212952173E+00 1.199561437E+00 1.170892725E+00
1.649996187E+01 1.248764898E+00 1.248815101E+00 1.249374767E+00 1.251186499E+00 1.253649281E+00 1.256301655E+00 1.259655085E+00 1.262969212E+00 1.265974371E+00 1.269060793E+00 1.271712307E+00
1.674996808E+01 1.261280224E+00 1.260879665E+00 1.261192130E+00 1.262805679E+00 1.265132011E+00 1.267701720E+00 1.271047833E+00 1.274489617E+00 1.277721089E+00 1.281319334E+00 1.284479051E+00
1.624993176E+01 1.242271062E+00 1.242559194E+00 1.243531494E+00 1.244944485E+00 1.247180767E+00 1.249820239E+00 1.252424359E+00 1.255296293E+00 1.257866015E+00 1.259825908E+00 1.261058001E+00
1.574996808E+01 1.226454280E+00 1.225841344E+00 1.226342138E+00 1.227558019E+00 1.229291419E+00 1.230859366E+00 1.232636530E+00 1.233860335E+00 1.233801056E+00 1.231742808E+00 1.225086638E+00
1.524993176E+01 1.208570446E+00 1.208220898E+00 1.208520434E+00 1.209054995E+00 1.209225361E+00 1.207853303E+00 1.203001934E+00 1.190234591E+00 1.161737927E+00 1.105189802E+00 1.012757263E+00
