T Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
290 1.193357153E+00 1.196422341E+00 1.199034698E+00 1.205119515E+00 1.209278304E+00 1.209007996E+00 1.208227585E+00 1.213119799E+00 1.224532213E+00
295 1.193561947E+00 1.197546759E+00 1.200837980E+00 1.206689809E+00 1.211607663E+00 1.211849656E+00 1.211060939E+00 1.215427945E+00 1.226180429E+00
300 1.193168405E+00 1.199014391E+00 1.202650736E+00 1.208876651E+00 1.214113818E+00 1.214557238E+00 1.213261631E+00 1.216899706E+00 1.227196584E+00
305 1.190213865E+00 1.200138451E+00 1.204687511E+00 1.211118615E+00 1.215999885E+00 1.216644036E+00 1.215397536E+00 1.218183848E+00 1.226846660E+00
310 1.180632549E+00 1.199976611E+00 1.206496585E+00 1.213035103E+00 1.218133967E+00 1.218620698E+00 1.216979050E+00 1.218749294E+00 1.225537719E+00
315 1.154704396E+00 1.196311776E+00 1.207269393E+00 1.214406904E+00 1.219771211E+00 1.220115495E+00 1.217165766E+00 1.217373031E+00 1.222838772E+00
320 1.095197745E+00 1.184803195E+00 1.206570767E+00 1.215190677E+00 1.220438152E+00 1.220342060E+00 1.217222445E+00 1.215656367E+00 1.216791749E+00
325 1.013091778E+00 1.155280254E+00 1.202007867E+00 1.215406199E+00 1.220728958E+00 1.220183298E+00 1.216014649E+00 1.212498958E+00 1.210077154E+00
330 1.014153937E+00 1.091931508E+00 1.188792645E+00 1.212898663E+00 1.220076475E+00 1.219070066E+00 1.212771282E+00 1.206212088E+00 1.203149492E+00
335 1.017303329E+00 1.009590774E+00 1.158584120E+00 1.206659664E+00 1.217429480E+00 1.216093956E+00 1.209287166E+00 1.201472336E+00 1.195335506E+00
340 1.023221826E+00 1.010436668E+00 1.097040380E+00 1.192465795E+00 1.213335916E+00 1.212730038E+00 1.204750898E+00 1.194706774E+00 1.185793209E+00
