N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.113826905E+00 1.104397817E+00 1.097376593E+00 1.091470623E+00
1.600000000E+01 1.255772600E+00 1.253320400E+00 1.251169986E+00 1.249215220E+00
1.700000000E+01 1.313040089E+00 1.310897431E+00 1.307960012E+00 1.307613731E+00
1.549996187E+01 1.225579169E+00 1.221497166E+00 1.219857059E+00 1.217850882E+00
1.649996187E+01 1.282752139E+00 1.279834386E+00 1.278326417E+00 1.277095145E+00
1.674996808E+01 1.297763463E+00 1.293920453E+00 1.292898207E+00 1.291989492E+00
1.624993176E+01 1.268581674E+00 1.266310652E+00 1.264629318E+00 1.263336958E+00
1.574996808E+01 1.242474340E+00 1.239990461E+00 1.237160808E+00 1.235829667E+00
1.524993176E+01 1.194125404E+00 1.189217375E+00 1.185818957E+00 1.183137331E+00
