N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.097058410E+00 1.078541265E+00 1.060799537E+00 1.042923135E+00
1.600000000E+01 1.243486906E+00 1.241398221E+00 1.239209351E+00 1.236923919E+00
1.700000000E+01 1.265448108E+00 1.262674693E+00 1.258773038E+00 1.257270569E+00
1.549996187E+01 1.219129156E+00 1.214120800E+00 1.211136955E+00 1.207477911E+00
1.649996187E+01 1.256689386E+00 1.254314188E+00 1.252842028E+00 1.251329134E+00
1.674996808E+01 1.261818321E+00 1.258158304E+00 1.256756018E+00 1.255222591E+00
1.624993176E+01 1.250420017E+00 1.248722135E+00 1.247158940E+00 1.245667248E+00
1.574996808E+01 1.234147551E+00 1.231586469E+00 1.228328185E+00 1.226298304E+00
1.524993176E+01 1.186171282E+00 1.178069745E+00 1.170721992E+00 1.163499809E+00
