N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 1.087676885E+00 1.066933785E+00 1.046959683E+00 1.028676955E+00
1.016672606E+01 1.088201079E+00 1.067692663E+00 1.048046649E+00 1.030183036E+00
1.033324570E+01 1.088945815E+00 1.068839552E+00 1.049718352E+00 1.032498855E+00
1.049996187E+01 1.090031402E+00 1.070542341E+00 1.052202430E+00 1.035921177E+00
1.066670514E+01 1.091611847E+00 1.073025244E+00 1.055804468E+00 1.040842807E+00
1.083333839E+01 1.093891834E+00 1.076584863E+00 1.060918425E+00 1.047750468E+00
1.100000000E+01 1.097139824E+00 1.081595595E+00 1.068014027E+00 1.057181545E+00
1.116672606E+01 1.101690945E+00 1.088489993E+00 1.077576744E+00 1.069605937E+00
1.133324570E+01 1.107926269E+00 1.097689820E+00 1.089968335E+00 1.085203237E+00
1.149996187E+01 1.116206791E+00 1.109460668E+00 1.105192978E+00 1.103562490E+00
1.166670514E+01 1.126739925E+00 1.123688703E+00 1.122630110E+00 1.123466981E+00
1.183333839E+01 1.139382874E+00 1.139660777E+00 1.140930762E+00 1.143054523E+00
1.200000000E+01 1.153463339E+00 1.156047198E+00 1.158329461E+00 1.160490393E+00
1.216672606E+01 1.167794345E+00 1.171279809E+00 1.173353489E+00 1.174765100E+00
1.233324570E+01 1.181031853E+00 1.184207602E+00 1.185431789E+00 1.185947379E+00
1.249996187E+01 1.192239697E+00 1.194533305E+00 1.195026025E+00 1.194757117E+00
1.266670514E+01 1.202600491E+00 1.202679368E+00 1.202595046E+00 1.201971205E+00
1.283333839E+01 1.209768284E+00 1.209304982E+00 1.208924878E+00 1.208136672E+00
1.300000000E+01 1.215687812E+00 1.214951337E+00 1.214434416E+00 1.213564926E+00
