T nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.307669130E+00 1.231890274E+00 7.577885600E-02 1.273512967E+00 1.226415583E+00 4.709738400E-02 3.415616300E-02 5.474691000E-03
295 1.307805432E+00 1.234847435E+00 7.295799700E-02 1.276674797E+00 1.228598610E+00 4.807618700E-02 3.113063500E-02 6.248825000E-03
300 1.308961613E+00 1.236386393E+00 7.257522000E-02 1.280059914E+00 1.225239462E+00 5.482045200E-02 2.890169900E-02 1.114693100E-02
305 1.311226196E+00 1.237270567E+00 7.395562900E-02 1.283462025E+00 1.228977837E+00 5.448418800E-02 2.776417100E-02 8.292730000E-03
310 1.314111042E+00 1.237758324E+00 7.635271800E-02 1.286233368E+00 1.227239047E+00 5.899432100E-02 2.787767400E-02 1.051927700E-02
315 1.317707440E+00 1.237458892E+00 8.024854800E-02 1.288376207E+00 1.224661875E+00 6.371433200E-02 2.933123300E-02 1.279701700E-02
320 1.321665779E+00 1.235003033E+00 8.666274600E-02 1.289475610E+00 1.219768687E+00 6.970692300E-02 3.219016900E-02 1.523434600E-02
325 1.325584231E+00 1.232229714E+00 9.335451700E-02 1.289080649E+00 1.214088706E+00 7.499194300E-02 3.650358200E-02 1.814100800E-02
330 1.329461849E+00 1.228394494E+00 1.010673550E-01 1.287270457E+00 1.207166476E+00 8.010398100E-02 4.219139200E-02 2.122801800E-02
335 1.332540348E+00 1.221597842E+00 1.109425060E-01 1.283346086E+00 1.197601171E+00 8.574491500E-02 4.919426200E-02 2.399667100E-02
340 1.334662943E+00 1.215099066E+00 1.195638770E-01 1.277428488E+00 1.186493355E+00 9.093513300E-02 5.723445500E-02 2.860571100E-02
