fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 rmsre 
001_300 001_300.dat 300 38.647 1.000000000E+00 0.000000000E+00 5.321884844E-13 1.000000000E+20 1.223093100E+00 1.132979651E-12 1.941448315E-02 
001_300_SRH 001_300_srh.dat 300 38.647 1.000000000E+00 0.000000000E+00 5.319145463E-13 1.000000000E+20 1.223094602E+00 1.132975304E-12 1.942063818E-02 
002_300 002_300.dat 300 38.647 1.000000000E+00 0.000000000E+00 5.927179955E-13 1.000000000E+20 1.223402074E+00 1.461843300E-12 2.120349622E-02 
002_300_SRH 002_300_srh.dat 300 38.647 1.000000000E+00 0.000000000E+00 5.924456982E-13 1.000000000E+20 1.223403267E+00 1.461838999E-12 2.120927560E-02 
003_300 003_300.dat 300 38.647 1.000000000E+00 0.000000000E+00 6.579003676E-13 1.000000000E+20 1.223646825E+00 1.886405968E-12 2.312282461E-02 
003_300_SRH 003_300_srh.dat 300 38.647 1.000000000E+00 0.000000000E+00 6.576293438E-13 1.000000000E+20 1.223647753E+00 1.886401661E-12 2.312826008E-02 
004_300 004_300.dat 300 38.647 1.000000000E+00 0.000000000E+00 7.273125901E-13 1.000000000E+20 1.223826798E+00 2.434554635E-12 2.518325548E-02 
004_300_SRH 004_300_srh.dat 300 38.647 1.000000000E+00 0.000000000E+00 7.270426172E-13 1.000000000E+20 1.223827532E+00 2.434550372E-12 2.518837885E-02 
005_300 005_300.dat 300 38.647 1.000000000E+00 0.000000000E+00 8.271550605E-13 1.000000000E+20 1.235846915E+00 3.165885763E-12 2.772467318E-02 
005_300_SRH 005_300_srh.dat 300 38.647 1.000000000E+00 0.000000000E+00 8.268861080E-13 1.000000000E+20 1.235847453E+00 3.165880832E-12 2.772910441E-02 
006_300 006_300.dat 300 38.647 1.000000000E+00 0.000000000E+00 9.098932976E-13 1.000000000E+20 1.235917613E+00 4.086813628E-12 2.989533878E-02 
006_300_SRH 006_300_srh.dat 300 38.647 1.000000000E+00 0.000000000E+00 9.096261241E-13 1.000000000E+20 1.235918362E+00 4.086812707E-12 2.989943895E-02 
007_300 007_300.dat 300 38.647 1.000000000E+00 0.000000000E+00 9.947604735E-13 1.000000000E+20 1.235901144E+00 5.275968803E-12 3.220171679E-02 
007_300_SRH 007_300_srh.dat 300 38.647 1.000000000E+00 0.000000000E+00 9.944942009E-13 1.000000000E+20 1.235901706E+00 5.275967080E-12 3.220558138E-02 
008_300 008_300.dat 300 38.647 1.000000000E+00 0.000000000E+00 1.079360660E-12 1.000000000E+20 1.235780999E+00 6.811428271E-12 3.466619555E-02 
008_300_SRH 008_300_srh.dat 300 38.647 1.000000000E+00 0.000000000E+00 1.079094254E-12 1.000000000E+20 1.235781255E+00 6.811425325E-12 3.466983309E-02 
009_300 009_300.dat 300 38.647 1.000000000E+00 0.000000000E+00 1.166628600E-12 1.000000000E+20 1.236716687E+00 8.802448077E-12 3.731986755E-02 
009_300_SRH 009_300_srh.dat 300 38.647 1.000000000E+00 0.000000000E+00 1.166499291E-12 1.000000000E+20 1.236740164E+00 8.802585272E-12 3.732330841E-02 
010_300 010_300.dat 300 38.647 1.000000000E+00 0.000000000E+00 1.317173357E-12 1.000000000E+20 1.247174746E+00 1.145497397E-11 4.043388149E-02 
010_300_SRH 010_300_srh.dat 300 38.647 1.000000000E+00 0.000000000E+00 1.316908276E-12 1.000000000E+20 1.247174954E+00 1.145497112E-11 4.043672920E-02 
