X Y Yfit
5.068E-2 6.020E-9 6.141E-9 5.550E+2 5.550E+2
9.981E-2 7.570E-9 7.425E-9 5.550E+2 5.550E+2
1.503E-1 9.660E-9 9.560E-9 5.550E+2 5.550E+2
2.000E-1 1.312E-8 1.280E-8 5.550E+2 5.550E+2
2.503E-1 1.741E-8 1.766E-8 5.550E+2 5.550E+2
2.992E-1 2.381E-8 2.436E-8 5.550E+2 5.550E+2
3.483E-1 3.277E-8 3.360E-8 5.550E+2 5.550E+2
4.497E-1 6.333E-8 6.335E-8 5.550E+2 5.550E+2
5.033E-1 8.843E-8 8.660E-8 5.550E+2 5.550E+2
5.504E-1 1.157E-7 1.124E-7 5.550E+2 5.550E+2
5.971E-1 1.465E-7 1.438E-7 5.550E+2 5.550E+2
6.530E-1 1.887E-7 1.899E-7 5.550E+2 5.550E+2
6.988E-1 2.296E-7 2.358E-7 5.550E+2 5.550E+2
