T nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.327885779E+00 1.259021947E+00 6.886383200E-02 1.322251751E+00 1.258232384E+00 6.401936700E-02 5.634028000E-03 7.895630000E-04
295 1.326471878E+00 1.071216122E+00 2.552557560E-01 1.321290950E+00 1.070432415E+00 2.508585350E-01 5.180928000E-03 7.837070000E-04
300 1.326254774E+00 1.262254590E+00 6.400018400E-02 1.321542022E+00 1.261579819E+00 5.996220300E-02 4.712752000E-03 6.747710000E-04
305 1.327272861E+00 1.087311503E+00 2.399613580E-01 1.323042702E+00 1.086403914E+00 2.366387880E-01 4.230159000E-03 9.075890000E-04
310 1.329068088E+00 1.267739734E+00 6.132835400E-02 1.325273513E+00 1.267094177E+00 5.817933600E-02 3.794575000E-03 6.455570000E-04
315 1.331741166E+00 1.105108852E+00 2.266323140E-01 1.328316363E+00 1.104054586E+00 2.242617770E-01 3.424803000E-03 1.054266000E-03
320 1.335179005E+00 1.273393811E+00 6.178519400E-02 1.332038733E+00 1.272692596E+00 5.934613700E-02 3.140272000E-03 7.012150000E-04
325 1.339035914E+00 1.123121688E+00 2.159142260E-01 1.336077159E+00 1.121920260E+00 2.141568990E-01 2.958755000E-03 1.201428000E-03
330 1.342668085E+00 1.278001110E+00 6.466697500E-02 1.339778323E+00 1.277084812E+00 6.269351100E-02 2.889762000E-03 9.162980000E-04
335 1.346846465E+00 1.140971603E+00 2.058748620E-01 1.343905922E+00 1.139587001E+00 2.043189210E-01 2.940543000E-03 1.384602000E-03
340 1.350638915E+00 1.278890180E+00 7.174873500E-02 1.347527912E+00 1.277635075E+00 6.989283700E-02 3.111003000E-03 1.255105000E-03
