x N
1.8651648E+0 9.9276424E+20
1.8520122E+0 9.9990986E+20
1.8389555E+0 1.0077356E+21
1.8258206E+0 1.0145609E+21
1.8127540E+0 1.0339366E+21
1.7999260E+0 1.0398626E+21
1.7868198E+0 1.0233516E+21
1.7733796E+0 1.0277345E+21
1.7601907E+0 1.0397434E+21
1.7468579E+0 1.0346031E+21
1.7333333E+0 1.0394717E+21
1.7199201E+0 1.0419558E+21
1.7062473E+0 1.0249956E+21
1.6921640E+0 1.0180425E+21
1.6780723E+0 1.0284962E+21
1.6640418E+0 1.0256672E+21
1.6496310E+0 1.0115647E+21
1.6349530E+0 1.0295056E+21
1.6207996E+0 1.0231901E+21
1.6056768E+0 1.0114270E+21
1.5909163E+0 1.0182704E+21
1.5757114E+0 1.0008256E+21
1.5601350E+0 1.0127215E+21
1.5449959E+0 1.0113397E+21
1.5290638E+0 9.9239810E+20
1.5130087E+0 9.9694020E+20
1.4968850E+0 9.8913801E+20
1.4802216E+0 9.7831456E+20
1.4633659E+0 9.8537173E+20
1.4465619E+0 9.8756473E+20
1.4293858E+0 9.8094070E+20
1.4119426E+0 9.9200467E+20
1.3947358E+0 1.0106731E+21
1.3775099E+0 1.0097411E+21
1.3598350E+0 1.0107315E+21
1.3421963E+0 1.0066986E+21
1.3239047E+0 1.0047713E+21
1.3057099E+0 1.0155940E+21
1.2872998E+0 1.0135252E+21
1.2685032E+0 1.0208343E+21
1.2498194E+0 1.0315573E+21
