N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 1.000E+17 300 1.500E-4 1.252575922E+00 1.272735684E+00
1.468000E+10 1.000E+17 300 1.500E-4 1.259076755E+00 1.273547334E+00
2.154000E+10 1.000E+17 300 1.500E-4 1.263633417E+00 1.273883320E+00
3.162000E+10 1.000E+17 300 1.500E-4 1.267690773E+00 1.274887503E+00
4.642000E+10 1.000E+17 300 1.500E-4 1.271074175E+00 1.276106426E+00
6.813000E+10 1.000E+17 300 1.500E-4 1.274366290E+00 1.277936181E+00
1.000000E+11 1.000E+17 300 1.500E-4 1.277326862E+00 1.279849794E+00
1.468000E+11 1.000E+17 300 1.500E-4 1.280526347E+00 1.282365240E+00
2.154000E+11 1.000E+17 300 1.500E-4 1.283742940E+00 1.285111070E+00
3.162000E+11 1.000E+17 300 1.500E-4 1.286942447E+00 1.287991370E+00
4.642000E+11 1.000E+17 300 1.500E-4 1.290703352E+00 1.291534425E+00
6.813000E+11 1.000E+17 300 1.500E-4 1.294517706E+00 1.295194028E+00
1.000000E+12 1.000E+17 300 1.500E-4 1.298375050E+00 1.298937672E+00
1.468000E+12 1.000E+17 300 1.500E-4 1.302701993E+00 1.303178534E+00
2.154000E+12 1.000E+17 300 1.500E-4 1.307350310E+00 1.307757538E+00
3.162000E+12 1.000E+17 300 1.500E-4 1.312347779E+00 1.312697432E+00
4.642000E+12 1.000E+17 300 1.500E-4 1.317717794E+00 1.318018749E+00
6.813000E+12 1.000E+17 300 1.500E-4 1.323476397E+00 1.323734861E+00
1.000000E+13 1.000E+17 300 1.500E-4 1.329596347E+00 1.329817686E+00
