fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev  
001_340 001_340.dat 340 34.1 1.000000000E+00 1.000000000E+00 0.000000000E+00 3.221730311E-13 1.000000000E+20 1.180395830E+00 1.581133648E-14 3.086159346E-05 
001_340_SRH 001_340_srh.dat 340 34.1 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.584048837E-13 1.000000000E+20 1.223515802E+00 1.317807502E-14 7.699806344E-05 
002_340 002_340.dat 340 34.1 1.000000000E+00 1.000000000E+00 0.000000000E+00 3.934196709E-13 1.000000000E+20 1.196582364E+00 2.183356656E-14 4.181241746E-05 
002_340_SRH 002_340_srh.dat 340 34.1 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.304093969E-13 1.000000000E+20 1.223995411E+00 1.931157504E-14 7.786758467E-05 
003_340 003_340.dat 340 34.1 1.000000000E+00 1.000000000E+00 0.000000000E+00 4.955689032E-13 1.000000000E+20 1.206750238E+00 3.073592809E-14 5.094506886E-05 
003_340_SRH 003_340_srh.dat 340 34.1 1.000000000E+00 1.000000000E+00 0.000000000E+00 3.337957466E-13 1.000000000E+20 1.224685241E+00 2.828013325E-14 7.913936149E-05 
004_340 004_340.dat 340 34.1 1.000000000E+00 1.000000000E+00 0.000000000E+00 6.408310421E-13 1.000000000E+20 1.214789693E+00 4.377168701E-14 5.984864759E-05 
004_340_SRH 004_340_srh.dat 340 34.1 1.000000000E+00 1.000000000E+00 0.000000000E+00 4.808263660E-13 1.000000000E+20 1.225668891E+00 4.137421529E-14 8.099646857E-05 
005_340 005_340.dat 340 34.1 1.000000000E+00 1.000000000E+00 0.000000000E+00 8.446313712E-13 1.000000000E+20 1.220164974E+00 6.279535616E-14 6.747961310E-05 
005_340_SRH 005_340_srh.dat 340 34.1 1.000000000E+00 1.000000000E+00 0.000000000E+00 6.871658785E-13 1.000000000E+20 1.227053084E+00 6.045360812E-14 8.370118952E-05 
006_340 006_340.dat 340 34.1 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.125283229E-12 1.000000000E+20 1.221375316E+00 9.045034539E-14 7.323798230E-05 
006_340_SRH 006_340_srh.dat 340 34.1 1.000000000E+00 1.000000000E+00 0.000000000E+00 9.715807787E-13 1.000000000E+20 1.228966426E+00 8.818640535E-14 8.762586814E-05 
007_340 007_340.dat 340 34.1 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.503640723E-12 1.000000000E+20 1.226353792E+00 1.305532957E-13 8.223664634E-05 
007_340_SRH 007_340_srh.dat 340 34.1 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.354531963E-12 1.000000000E+20 1.231547092E+00 1.283864517E-13 9.328914526E-05 
008_340 008_340.dat 340 34.1 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.998726983E-12 1.000000000E+20 1.231385572E+00 1.885517203E-13 9.279169647E-05 
008_340_SRH 008_340_srh.dat 340 34.1 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.855411445E-12 1.000000000E+20 1.234915276E+00 1.865005899E-13 1.013951227E-04 
009_340 009_340.dat 340 34.1 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.625442098E-12 1.000000000E+20 1.236745794E+00 2.722532964E-13 1.060163214E-04 
009_340_SRH 009_340_srh.dat 340 34.1 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.489061083E-12 1.000000000E+20 1.239130080E+00 2.703359096E-13 1.128619839E-04 
010_340 010_340.dat 340 34.1 1.000000000E+00 1.000000000E+00 0.000000000E+00 3.392217104E-12 1.000000000E+20 1.242537637E+00 3.929460837E-13 1.232177546E-04 
010_340_SRH 010_340_srh.dat 340 34.1 1.000000000E+00 1.000000000E+00 0.000000000E+00 3.263638883E-12 1.000000000E+20 1.244138996E+00 3.911755892E-13 1.288220505E-04 
011_340 011_340.dat 340 34.1 1.000000000E+00 1.000000000E+00 0.000000000E+00 4.303035004E-12 1.000000000E+20 1.248678719E+00 5.671124741E-13 1.458318080E-04 
011_340_SRH 011_340_srh.dat 340 34.1 1.000000000E+00 1.000000000E+00 0.000000000E+00 4.182650040E-12 1.000000000E+20 1.249748886E+00 5.654931753E-13 1.505671255E-04 
012_340 012_340.dat 340 34.1 1.000000000E+00 1.000000000E+00 0.000000000E+00 5.364205386E-12 1.000000000E+20 1.256139515E+00 8.210262024E-13 1.787766452E-04 
012_340_SRH 012_340_srh.dat 340 34.1 1.000000000E+00 1.000000000E+00 0.000000000E+00 5.251900510E-12 1.000000000E+20 1.256537734E+00 8.190558130E-13 1.820798569E-04 
013_340 013_340.dat 340 34.1 1.000000000E+00 1.000000000E+00 0.000000000E+00 6.592466665E-12 1.000000000E+20 1.261556773E+00 1.186052087E-12 2.092481721E-04 
013_340_SRH 013_340_srh.dat 340 34.1 1.000000000E+00 1.000000000E+00 0.000000000E+00 6.487927829E-12 1.000000000E+20 1.261978152E+00 1.184600069E-12 2.122642745E-04 
014_340 014_340.dat 340 34.1 1.000000000E+00 1.000000000E+00 0.000000000E+00 8.027362184E-12 1.000000000E+20 1.266809076E+00 1.717227207E-12 2.560363309E-04 
014_340_SRH 014_340_srh.dat 340 34.1 1.000000000E+00 1.000000000E+00 0.000000000E+00 7.929221372E-12 1.000000000E+20 1.267122620E+00 1.716004384E-12 2.590882309E-04 
015_340 015_340.dat 340 34.1 1.000000000E+00 1.000000000E+00 0.000000000E+00 9.722131538E-12 1.000000000E+20 1.272239951E+00 2.495738345E-12 3.148189921E-04 
015_340_SRH 015_340_srh.dat 340 34.1 1.000000000E+00 1.000000000E+00 0.000000000E+00 9.629226005E-12 1.000000000E+20 1.272408625E+00 2.494331437E-12 3.176299094E-04 
016_340 016_340.dat 340 34.1 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.174468303E-11 1.000000000E+20 1.276651590E+00 3.630288886E-12 3.829624243E-04 
016_340_SRH 016_340_srh.dat 340 34.1 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.165587255E-11 1.000000000E+20 1.276790535E+00 3.629218473E-12 3.858790615E-04 
017_340 017_340.dat 340 34.1 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.417284350E-11 1.000000000E+20 1.279909587E+00 5.283964351E-12 4.661581963E-04 
017_340_SRH 017_340_srh.dat 340 34.1 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.408658197E-11 1.000000000E+20 1.280296086E+00 5.286109449E-12 4.690444142E-04 
018_340 018_340.dat 340 34.1 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.708990691E-11 1.000000000E+20 1.283032282E+00 7.707774548E-12 5.668083949E-04 
018_340_SRH 018_340_srh.dat 340 34.1 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.700611688E-11 1.000000000E+20 1.283292890E+00 7.709924349E-12 5.688553511E-04 
019_340 019_340.dat 340 34.1 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.059364369E-11 1.000000000E+20 1.285733532E+00 1.125830617E-11 6.783544038E-04 
019_340_SRH 019_340_srh.dat 340 34.1 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.051241190E-11 1.000000000E+20 1.285781390E+00 1.125748009E-11 6.809058859E-04 
