T d154 d184 d214 d244
d 150 180 210 240
290 1.703607100E-02 1.722135500E-02 1.781828700E-02 1.797400900E-02
295 1.638042900E-02 1.687199100E-02 1.752127000E-02 1.766766300E-02
300 1.481924500E-02 1.532525800E-02 1.601922900E-02 1.618591600E-02
305 1.123256800E-02 1.181344300E-02 1.246819400E-02 1.266732100E-02
310 3.769724000E-03 4.514998000E-03 5.163494000E-03 5.355701000E-03
315 -1.024941300E-02 -9.457189000E-03 -8.715541000E-03 -8.644052000E-03
320 -3.766656100E-02 -3.494993400E-02 -3.414778900E-02 -3.457619800E-02
325 -8.033816300E-02 -7.660836200E-02 -7.559671300E-02 -7.601691700E-02
330 -1.408061860E-01 -1.354295280E-01 -1.338074940E-01 -1.339492980E-01
335 -1.099626870E-01 -1.081908840E-01 -1.042395920E-01 -9.891442400E-02
340 -2.378472500E-02 -2.232027900E-02 -1.727800500E-02 -9.654699000E-03
