T d154 d184 d214 d244
d 150 180 210 240
290 1.348101800E-02 1.316925500E-02 1.344532000E-02 1.338843100E-02
295 9.948830000E-03 9.276488000E-03 8.994696000E-03 8.424528000E-03
300 2.040277000E-03 9.860900000E-05 -1.286322000E-03 -2.761855000E-03
305 -1.464430900E-02 -1.896813600E-02 -2.243951700E-02 -2.563901600E-02
310 -4.754751400E-02 -5.605664000E-02 -6.304712700E-02 -6.910914200E-02
315 -1.077438510E-01 -1.213806260E-01 -1.333821130E-01 -1.431885450E-01
320 -1.785192340E-01 -1.744220050E-01 -1.700714460E-01 -1.657753750E-01
325 -1.532017200E-01 -1.448503950E-01 -1.367081250E-01 -1.290282220E-01
330 -9.592651800E-02 -8.011757400E-02 -6.553672900E-02 -5.233169200E-02
335 8.656880000E-03 8.923518000E-03 9.030095000E-03 9.025679000E-03
340 1.471548700E-02 1.483072400E-02 1.478276200E-02 1.462600000E-02
