fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g dev 
0001 9:46:40 295.1 39.29 1.000E+000 9.800E-001 6.117E-006 4.117E+019 2.886E+000 3.698E-009 2.631E-003 
0002 9:50:50 295 39.3 1.000E+000 9.800E-001 6.050E-006 5.885E+019 2.892E+000 3.653E-009 2.475E-003 
0003 9:53:56 295 39.3 1.000E+000 9.800E-001 6.003E-006 6.024E+019 2.893E+000 3.661E-009 2.427E-003 
0004 9:56:06 294.9 39.32 1.000E+000 9.800E-001 5.942E-006 4.711E+019 2.894E+000 3.647E-009 2.440E-003 
0005 9:59:04 295.1 39.29 1.000E+000 9.800E-001 5.971E-006 4.571E+019 2.893E+000 3.703E-009 2.536E-003 
0006 10:04:42 295 39.3 1.000E+000 9.800E-001 5.904E-006 3.686E+019 2.895E+000 3.684E-009 2.430E-003 
0007 10:07:24 294.9 39.32 1.000E+000 9.800E-001 6.031E-006 7.757E+019 2.892E+000 3.702E-009 2.282E-003 
0008 10:13:36 295.1 39.29 1.000E+000 9.800E-001 5.994E-006 5.783E+019 2.893E+000 3.758E-009 2.364E-003 
0009 10:16:26 295.1 39.29 1.000E+000 9.800E-001 5.957E-006 9.316E+019 2.893E+000 3.765E-009 2.269E-003 
0010 10:19:18 295 39.3 1.000E+000 9.800E-001 6.064E-006 9.492E+019 2.891E+000 3.759E-009 2.175E-003 
0011 10:23:32 294.9 39.32 1.000E+000 9.800E-001 5.837E-006 8.320E+019 2.894E+000 3.737E-009 2.265E-003 
0012 10:25:56 294.9 39.32 1.000E+000 9.800E-001 6.001E-006 4.503E+019 2.895E+000 3.748E-009 2.260E-003 
0013 10:31:16 295 39.3 1.000E+000 9.800E-001 6.033E-006 4.079E+019 2.892E+000 3.795E-009 2.227E-003 
0014 10:35:18 295 39.3 1.000E+000 9.800E-001 5.943E-006 8.828E+019 2.894E+000 3.795E-009 2.201E-003 
0015 10:39:00 294.9 39.32 1.000E+000 9.800E-001 5.905E-006 4.930E+019 2.898E+000 3.747E-009 2.070E-003 
0016 10:42:52 295 39.3 1.000E+000 9.800E-001 5.956E-006 5.221E+019 2.899E+000 3.777E-009 2.124E-003 
0017 10:45:38 295.1 39.29 1.000E+000 9.800E-001 5.905E-006 6.664E+019 2.898E+000 3.811E-009 2.029E-003 
0018 10:49:18 295.1 39.29 1.000E+000 9.800E-001 5.812E-006 5.133E+019 2.898E+000 3.812E-009 2.023E-003 
0019 10:54:44 295.2 39.28 1.000E+000 9.800E-001 5.947E-006 4.387E+019 2.897E+000 3.852E-009 2.007E-003 
0020 11:00:18 295 39.3 1.000E+000 9.800E-001 5.912E-006 5.338E+019 2.896E+000 3.826E-009 1.854E-003 
0021 11:04:14 295.1 39.29 1.000E+000 9.800E-001 5.915E-006 4.675E+019 2.897E+000 3.854E-009 2.000E-003 
0022 11:10:28 295 39.3 1.000E+000 9.800E-001 5.871E-006 7.213E+019 2.900E+000 3.831E-009 1.988E-003 
0023 11:13:56 295 39.3 1.000E+000 9.800E-001 5.837E-006 6.556E+019 2.895E+000 3.868E-009 1.878E-003 
0024 11:18:18 295 39.3 1.000E+000 9.800E-001 5.890E-006 8.178E+019 2.897E+000 3.863E-009 2.038E-003 
0025 11:24:50 295 39.3 1.000E+000 9.800E-001 5.863E-006 7.927E+019 2.895E+000 3.893E-009 1.856E-003 
0026 11:28:04 295 39.3 1.000E+000 9.800E-001 5.774E-006 8.214E+019 2.895E+000 3.892E-009 1.897E-003 
0027 11:36:08 295.1 39.29 1.000E+000 9.800E-001 5.796E-006 4.780E+019 2.899E+000 3.905E-009 2.053E-003 
0028 11:38:56 295.1 39.29 1.000E+000 9.800E-001 5.797E-006 8.798E+019 2.897E+000 3.912E-009 1.941E-003 
0029 11:44:22 295.1 39.29 1.000E+000 9.800E-001 5.740E-006 5.104E+019 2.900E+000 3.899E-009 2.083E-003 
0030 11:49:10 295.1 39.29 1.000E+000 9.800E-001 5.916E-006 5.069E+019 2.893E+000 3.954E-009 1.780E-003 
0031 11:53:22 295.1 39.29 1.000E+000 9.800E-001 5.775E-006 6.301E+019 2.893E+000 3.964E-009 1.763E-003 
0032 12:03:32 295.1 39.29 1.000E+000 9.800E-001 5.825E-006 8.128E+019 2.896E+000 3.964E-009 1.866E-003 
0033 12:14:50 295 39.3 1.000E+000 9.800E-001 5.713E-006 6.680E+019 2.892E+000 3.991E-009 1.664E-003 
0034 12:24:12 295 39.3 1.000E+000 9.800E-001 5.776E-006 4.791E+019 2.892E+000 4.000E-009 1.676E-003 
0035 12:32:52 295 39.3 1.000E+000 9.800E-001 5.695E-006 4.681E+019 2.897E+000 3.986E-009 1.774E-003 
0036 12:48:26 295 39.3 1.000E+000 9.800E-001 5.793E-006 5.615E+019 2.896E+000 4.011E-009 1.739E-003 
0037 12:58:02 295 39.3 1.000E+000 9.800E-001 5.656E-006 7.166E+019 2.895E+000 4.024E-009 1.698E-003 
0038 13:06:22 295 39.3 1.000E+000 9.800E-001 5.631E-006 4.672E+019 2.896E+000 4.023E-009 1.780E-003 
0039 13:14:34 295.1 39.29 1.000E+000 9.800E-001 5.738E-006 7.201E+019 2.895E+000 4.057E-009 1.674E-003 
0040 13:25:20 295 39.3 1.000E+000 9.800E-001 5.392E-006 6.817E+019 2.899E+000 4.024E-009 1.716E-003 
0041 13:32:52 295.1 39.29 1.000E+000 9.800E-001 5.606E-006 6.751E+019 2.895E+000 4.085E-009 1.771E-003 
0042 13:42:24 295 39.3 1.000E+000 9.800E-001 5.565E-006 7.474E+019 2.896E+000 4.049E-009 1.701E-003 
0043 13:52:26 295 39.3 1.000E+000 9.800E-001 5.454E-006 8.469E+018 2.899E+000 4.050E-009 1.673E-003 
0044 14:03:54 295 39.3 1.000E+000 9.800E-001 5.408E-006 8.449E+018 2.900E+000 4.058E-009 1.736E-003 
0045 14:15:54 295 39.3 1.000E+000 9.800E-001 5.555E-006 5.018E+019 2.893E+000 4.108E-009 1.843E-003 
