fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g dev 
0001 9:46:40 295.1 39.29 1.000E+000 8.678E-001 8.135E-006 1.000E+020 2.853E+000 3.894E-009 2.634E-003 
0002 9:50:50 295 39.3 1.000E+000 8.895E-001 7.799E-006 1.000E+020 2.859E+000 3.846E-009 2.463E-003 
0003 9:53:56 295 39.3 1.000E+000 8.604E-001 8.014E-006 1.000E+020 2.864E+000 3.835E-009 2.457E-003 
0004 9:56:06 294.9 39.32 1.000E+000 8.443E-001 8.244E-006 1.000E+020 2.862E+000 3.837E-009 5.197E-003 
0005 9:59:04 295.1 39.29 1.000E+000 8.550E-001 8.191E-006 1.000E+020 2.861E+000 3.898E-009 2.459E-003 
0006 10:04:42 295 39.3 1.000E+000 8.392E-001 8.238E-006 1.000E+020 2.864E+000 3.878E-009 2.330E-003 
0007 10:07:24 294.9 39.32 1.000E+000 8.498E-001 8.209E-006 1.000E+020 2.863E+000 3.878E-009 2.293E-003 
0008 10:13:36 295.1 39.29 1.000E+000 8.482E-001 8.157E-006 1.000E+020 2.864E+000 3.938E-009 2.307E-003 
0009 10:16:26 295.1 39.29 1.000E+000 8.337E-001 8.376E-006 1.000E+020 2.864E+000 3.939E-009 2.251E-003 
0010 10:19:18 295 39.3 1.000E+000 8.943E-001 7.458E-006 1.000E+020 2.868E+000 3.901E-009 2.262E-003 
0011 10:23:32 294.9 39.32 1.000E+000 8.472E-001 7.888E-006 1.000E+020 2.866E+000 3.912E-009 2.195E-003 
0012 10:25:56 294.9 39.32 1.000E+000 9.054E-001 7.238E-006 1.000E+020 2.867E+000 3.921E-009 2.210E-003 
0013 10:31:16 295 39.3 1.000E+000 8.613E-001 7.901E-006 1.000E+020 2.866E+000 3.959E-009 2.240E-003 
0014 10:35:18 295 39.3 1.000E+000 8.725E-001 7.636E-006 1.000E+020 2.866E+000 3.967E-009 2.130E-003 
0015 10:39:00 294.9 39.32 1.000E+000 9.051E-001 7.175E-006 1.000E+020 2.867E+000 3.947E-009 2.181E-003 
0016 10:42:52 295 39.3 1.000E+000 9.199E-001 7.042E-006 1.000E+020 2.867E+000 3.981E-009 2.172E-003 
0017 10:45:38 295.1 39.29 1.000E+000 8.781E-001 7.616E-006 1.000E+020 2.865E+000 4.017E-009 2.094E-003 
0018 10:49:18 295.1 39.29 1.000E+000 8.787E-001 7.401E-006 1.000E+020 2.868E+000 4.006E-009 2.112E-003 
0019 10:54:44 295.2 39.28 1.000E+000 9.533E-001 6.618E-006 1.000E+020 2.869E+000 4.034E-009 2.119E-003 
0020 11:00:18 295 39.3 1.000E+000 9.553E-001 6.452E-006 1.000E+020 2.871E+000 3.990E-009 2.073E-003 
0021 11:04:14 295.1 39.29 1.000E+000 9.402E-001 6.769E-006 1.000E+020 2.869E+000 4.038E-009 2.098E-003 
0022 11:10:28 295 39.3 1.000E+000 9.158E-001 6.979E-006 1.000E+020 2.868E+000 4.038E-009 2.043E-003 
0023 11:13:56 295 39.3 1.000E+000 9.474E-001 6.559E-006 1.000E+020 2.872E+000 4.026E-009 2.092E-003 
