fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g dev 
0019 10:54:44 295.2 39.28 1.000E+000 9.332E-001 7.004E-006 6.864E+020 2.879E+000 4.083E-009 2.171E-003 
0020 11:00:18 295 39.3 1.000E+000 9.357E-001 6.823E-006 4.247E+020 2.881E+000 4.038E-009 2.124E-003 
0021 11:04:14 295.1 39.29 1.000E+000 9.192E-001 7.175E-006 2.552E+020 2.880E+000 4.086E-009 2.149E-003 
0022 11:10:28 295 39.3 1.000E+000 8.945E-001 7.408E-006 2.230E+020 2.878E+000 4.087E-009 2.095E-003 
0023 11:13:56 295 39.3 1.000E+000 9.272E-001 6.942E-006 5.033E+020 2.882E+000 4.075E-009 2.142E-003 
0024 11:18:18 295 39.3 1.000E+000 9.316E-001 6.947E-006 5.715E+020 2.881E+000 4.085E-009 2.158E-003 
0025 11:24:50 295 39.3 1.000E+000 9.259E-001 6.870E-006 6.527E+019 2.881E+000 4.103E-009 2.140E-003 
0026 11:28:04 295 39.3 1.000E+000 9.129E-001 7.077E-006 5.885E+019 2.881E+000 4.105E-009 2.117E-003 
0027 11:36:08 295.1 39.29 1.000E+000 8.922E-001 7.310E-006 8.352E+020 2.878E+000 4.161E-009 2.055E-003 
0028 11:38:56 295.1 39.29 1.000E+000 9.359E-001 6.789E-006 6.069E+019 2.880E+000 4.140E-009 2.045E-003 
0029 11:44:22 295.1 39.29 1.000E+000 9.281E-001 6.869E-006 6.255E+019 2.880E+000 4.149E-009 2.044E-003 
0030 11:49:10 295.1 39.29 1.000E+000 9.676E-001 6.414E-006 1.764E+020 2.882E+000 4.150E-009 2.041E-003 
0031 11:53:22 295.1 39.29 1.000E+000 9.506E-001 6.638E-006 3.934E+020 2.880E+000 4.169E-009 2.014E-003 
