fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g dev 
0001 9:46:40 295.1 39.29 1.000E+000 8.438E-001 8.733E-006 8.929E+020 2.863E+000 3.945E-009 2.684E-003 
0002 9:50:50 295 39.3 1.000E+000 8.689E-001 8.304E-006 1.915E+020 2.869E+000 3.892E-009 2.523E-003 
0003 9:53:56 295 39.3 1.000E+000 8.612E-001 8.182E-006 5.013E+020 2.874E+000 3.882E-009 2.521E-003 
0004 9:56:06 294.9 39.32 1.000E+000 8.491E-001 8.361E-006 4.967E+020 2.872E+000 3.888E-009 5.220E-003 
0005 9:59:04 295.1 39.29 1.000E+000 8.293E-001 8.802E-006 1.987E+020 2.871E+000 3.944E-009 2.517E-003 
0006 10:04:42 295 39.3 1.000E+000 8.146E-001 8.839E-006 2.393E+020 2.874E+000 3.924E-009 2.389E-003 
0007 10:07:24 294.9 39.32 1.000E+000 8.251E-001 8.807E-006 1.458E+020 2.873E+000 3.925E-009 2.351E-003 
0008 10:13:36 295.1 39.29 1.000E+000 8.238E-001 8.738E-006 9.370E+020 2.874E+000 3.986E-009 2.364E-003 
0009 10:16:26 295.1 39.29 1.000E+000 8.095E-001 8.974E-006 2.128E+020 2.875E+000 3.986E-009 2.309E-003 
0010 10:19:18 295 39.3 1.000E+000 8.713E-001 7.960E-006 1.183E+020 2.879E+000 3.948E-009 2.317E-003 
0011 10:23:32 294.9 39.32 1.000E+000 8.227E-001 8.441E-006 9.338E+019 2.876E+000 3.959E-009 2.252E-003 
0012 10:25:56 294.9 39.32 1.000E+000 8.827E-001 7.712E-006 1.574E+020 2.878E+000 3.968E-009 2.265E-003 
0013 10:31:16 295 39.3 1.000E+000 8.411E-001 8.385E-006 3.176E+020 2.877E+000 4.006E-009 2.294E-003 
0014 10:35:18 295 39.3 1.000E+000 8.485E-001 8.156E-006 4.416E+020 2.877E+000 4.015E-009 2.185E-003 
0015 10:39:00 294.9 39.32 1.000E+000 8.827E-001 7.641E-006 1.104E+020 2.877E+000 3.995E-009 2.235E-003 
0016 10:42:52 295 39.3 1.000E+000 9.023E-001 7.445E-006 1.455E+020 2.877E+000 4.029E-009 2.225E-003 
0017 10:45:38 295.1 39.29 1.000E+000 8.553E-001 8.118E-006 3.909E+020 2.875E+000 4.066E-009 2.148E-003 
0018 10:49:18 295.1 39.29 1.000E+000 8.565E-001 7.876E-006 5.570E+020 2.878E+000 4.055E-009 2.165E-003 
