N_Fe N_B T d Jsc_Fe Eta_Fe Voc_Fe FF_Fe
1.000000E+10 1.000E+15 320 3.800E-4 3.838876E+1 1.700900E+1 5.649370E-1 7.842860E+1
1.468000E+10 1.000E+15 320 3.800E-4 3.836928E+1 1.699200E+1 5.648790E-1 7.839820E+1
2.154000E+10 1.000E+15 320 3.800E-4 3.834081E+1 1.696720E+1 5.647940E-1 7.835340E+1
3.162000E+10 1.000E+15 320 3.800E-4 3.829928E+1 1.693070E+1 5.646680E-1 7.828720E+1
4.642000E+10 1.000E+15 320 3.800E-4 3.823886E+1 1.687730E+1 5.644840E-1 7.818920E+1
6.813000E+10 1.000E+15 320 3.800E-4 3.815135E+1 1.679930E+1 5.642140E-1 7.804350E+1
1.000000E+11 1.000E+15 320 3.800E-4 3.802546E+1 1.668540E+1 5.638170E-1 7.782570E+1
1.468000E+11 1.000E+15 320 3.800E-4 3.784614E+1 1.651960E+1 5.632320E-1 7.749780E+1
2.154000E+11 1.000E+15 320 3.800E-4 3.759465E+1 1.627930E+1 5.623720E-1 7.699910E+1
3.162000E+11 1.000E+15 320 3.800E-4 3.725028E+1 1.592920E+1 5.611020E-1 7.621180E+1
4.642000E+11 1.000E+15 320 3.800E-4 3.679582E+1 1.544010E+1 5.591990E-1 7.503880E+1
6.813000E+11 1.000E+15 320 3.800E-4 3.622804E+1 1.476930E+1 5.563400E-1 7.327800E+1
1.000000E+12 1.000E+15 320 3.800E-4 3.556839E+1 1.396490E+1 5.520910E-1 7.111540E+1
1.468000E+12 1.000E+15 320 3.800E-4 3.485840E+1 1.324390E+1 5.455690E-1 6.964010E+1
2.154000E+12 1.000E+15 320 3.800E-4 3.413324E+1 1.264100E+1 5.353960E-1 6.917160E+1
3.162000E+12 1.000E+15 320 3.800E-4 3.340266E+1 1.210040E+1 5.188010E-1 6.982580E+1
4.642000E+12 1.000E+15 320 3.800E-4 3.266019E+1 1.159170E+1 4.941550E-1 7.182350E+1
6.813000E+12 1.000E+15 320 3.800E-4 3.189700E+1 1.109370E+1 4.809840E-1 7.230980E+1
1.000000E+13 1.000E+15 320 3.800E-4 3.110809E+1 1.060250E+1 4.723190E-1 7.216070E+1
1.468000E+13 1.000E+15 320 3.800E-4 3.029153E+1 1.011570E+1 4.636990E-1 7.201730E+1
2.154000E+13 1.000E+15 320 3.800E-4 2.944732E+1 9.635000E+0 4.549880E-1 7.191270E+1
3.162000E+13 1.000E+15 320 3.800E-4 2.857701E+1 9.151700E+0 4.462620E-1 7.176250E+1
4.642000E+13 1.000E+15 320 3.800E-4 2.768362E+1 8.669000E+0 4.375680E-1 7.156540E+1
6.813000E+13 1.000E+15 320 3.800E-4 2.677180E+1 8.189800E+0 4.289000E-1 7.132430E+1
1.000000E+14 1.000E+15 320 3.800E-4 2.584807E+1 7.705000E+0 4.201960E-1 7.094020E+1
