T d154 d184 d214 d244
d 150 180 210 240
290 7.725800000E-05 6.760300000E-05 6.162900000E-05 5.775200000E-05
295 6.758300000E-05 5.948700000E-05 5.445600000E-05 5.123200000E-05
300 6.031500000E-05 5.366200000E-05 4.952000000E-05 4.686300000E-05
305 5.509400000E-05 4.970600000E-05 4.643500000E-05 4.433100000E-05
310 5.087500000E-05 4.670300000E-05 4.431600000E-05 4.284800000E-05
315 4.558600000E-05 4.280700000E-05 4.156100000E-05 4.095000000E-05
320 3.520900000E-05 3.436800000E-05 3.480700000E-05 3.578000000E-05
325 1.317600000E-05 1.522000000E-05 1.856100000E-05 2.237600000E-05
330 -2.870100000E-05 -2.221500000E-05 -1.424000000E-05 -6.072000000E-06
335 3.551400000E-05 2.912200000E-05 -6.713600000E-05 -5.330600000E-05
340 3.726400000E-05 3.028100000E-05 2.590500000E-05 2.302100000E-05
