N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 5.623E+16 320 1.500E-4 1.263824860E+00 1.309950325E+00
1.468000E+10 5.623E+16 320 1.500E-4 1.275066900E+00 1.310000017E+00
2.154000E+10 5.623E+16 320 1.500E-4 1.283713601E+00 1.310072634E+00
3.162000E+10 5.623E+16 320 1.500E-4 1.290353322E+00 1.310178439E+00
4.642000E+10 5.623E+16 320 1.500E-4 1.295507384E+00 1.310332375E+00
6.813000E+10 5.623E+16 320 1.500E-4 1.299562160E+00 1.310555286E+00
1.000000E+11 5.623E+16 320 1.500E-4 1.302803967E+00 1.310876112E+00
1.468000E+11 5.623E+16 320 1.500E-4 1.305461116E+00 1.311334158E+00
2.154000E+11 5.623E+16 320 1.500E-4 1.307735524E+00 1.311980577E+00
3.162000E+11 5.623E+16 320 1.500E-4 1.309817653E+00 1.312878812E+00
4.642000E+11 5.623E+16 320 1.500E-4 1.311887821E+00 1.314102521E+00
6.813000E+11 5.623E+16 320 1.500E-4 1.314111045E+00 1.315728614E+00
1.000000E+12 5.623E+16 320 1.500E-4 1.316626436E+00 1.317827026E+00
1.468000E+12 5.623E+16 320 1.500E-4 1.319536548E+00 1.320447072E+00
2.154000E+12 5.623E+16 320 1.500E-4 1.322898241E+00 1.323606104E+00
3.162000E+12 5.623E+16 320 1.500E-4 1.326745449E+00 1.327308705E+00
4.642000E+12 5.623E+16 320 1.500E-4 1.331019498E+00 1.331477313E+00
6.813000E+12 5.623E+16 320 1.500E-4 1.335656041E+00 1.336033790E+00
1.000000E+13 5.623E+16 320 1.500E-4 1.340557136E+00 1.340872991E+00
