N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 -1.701879640E-01 -1.673716140E-01 -1.643550940E-01 -1.612560240E-01
1.600000000E+01 3.060496400E-02 3.056758400E-02 3.005852900E-02 2.968595200E-02
1.700000000E+01 7.284433300E-02 7.120758100E-02 6.861779700E-02 6.790758900E-02
1.549996187E+01 3.997402000E-03 7.339870000E-04 -4.723970000E-04 -1.798539000E-03
1.649996187E+01 5.484224900E-02 5.542162400E-02 5.521371200E-02 5.503132900E-02
1.674996808E+01 6.689944200E-02 6.479971500E-02 6.464286600E-02 6.410359900E-02
1.624993176E+01 4.202403600E-02 4.222149700E-02 4.233878500E-02 4.237677200E-02
1.574996808E+01 2.122936000E-02 2.017803600E-02 1.926739400E-02 1.943887600E-02
1.524993176E+01 -4.633001300E-02 -5.377465400E-02 -5.952053400E-02 -6.419346900E-02
