N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 -1.209044150E-01 -1.102035880E-01 -1.035250140E-01 -1.009708820E-01
1.600000000E+01 2.970383700E-02 2.966832300E-02 2.919855700E-02 2.893403000E-02
1.700000000E+01 5.946846500E-02 5.907835200E-02 5.777371600E-02 5.828310100E-02
1.549996187E+01 1.052657500E-02 1.078075600E-02 1.215648100E-02 1.299977000E-02
1.649996187E+01 4.774237100E-02 4.820043300E-02 4.806706200E-02 4.808024100E-02
1.674996808E+01 5.657060300E-02 5.495844500E-02 5.548000000E-02 5.537835500E-02
1.624993176E+01 3.795611100E-02 3.790875100E-02 3.780527800E-02 3.728593500E-02
1.574996808E+01 2.334915600E-02 2.329331500E-02 2.321502300E-02 2.397803100E-02
1.524993176E+01 -2.771320700E-02 -2.319448000E-02 -2.071060300E-02 -1.921290300E-02
