N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 -6.486131100E-02 -6.512200800E-02 -6.580523300E-02 -6.587811400E-02
1.600000000E+01 2.679202400E-02 2.714503500E-02 2.693032900E-02 2.664558600E-02
1.700000000E+01 5.887192400E-02 5.865945200E-02 5.741515100E-02 5.788781200E-02
1.549996187E+01 -2.621115200E-02 -2.347772600E-02 -2.064295000E-02 -1.910941400E-02
1.649996187E+01 4.689420100E-02 4.750031700E-02 4.744692100E-02 4.738897200E-02
1.674996808E+01 5.576215300E-02 5.428162600E-02 5.474162800E-02 5.470986400E-02
1.624993176E+01 3.718956300E-02 3.734582200E-02 3.722427300E-02 3.678301700E-02
1.574996808E+01 1.208788200E-02 1.294024500E-02 1.329237100E-02 1.412758800E-02
1.524993176E+01 -1.284446830E-01 -1.172929280E-01 -1.104719160E-01 -1.070440580E-01
