N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 1.000E+17 325 1.500E-4 1.256463046E+00 1.333359094E+00
1.468000E+10 1.000E+17 325 1.500E-4 1.274866153E+00 1.333415655E+00
2.154000E+10 1.000E+17 325 1.500E-4 1.289229772E+00 1.333498250E+00
3.162000E+10 1.000E+17 325 1.500E-4 1.300252219E+00 1.333618600E+00
4.642000E+10 1.000E+17 325 1.500E-4 1.308693195E+00 1.333793418E+00
6.813000E+10 1.000E+17 325 1.500E-4 1.315222681E+00 1.334046196E+00
1.000000E+11 1.000E+17 325 1.500E-4 1.320367995E+00 1.334409276E+00
1.468000E+11 1.000E+17 325 1.500E-4 1.324525859E+00 1.334926014E+00
2.154000E+11 1.000E+17 325 1.500E-4 1.328003154E+00 1.335652221E+00
3.162000E+11 1.000E+17 325 1.500E-4 1.331056644E+00 1.336655807E+00
4.642000E+11 1.000E+17 325 1.500E-4 1.333915364E+00 1.338013038E+00
6.813000E+11 1.000E+17 325 1.500E-4 1.336784077E+00 1.339800421E+00
1.000000E+12 1.000E+17 325 1.500E-4 1.339834286E+00 1.342082424E+00
1.468000E+12 1.000E+17 325 1.500E-4 1.343191759E+00 1.344898013E+00
2.154000E+12 1.000E+17 325 1.500E-4 1.346913729E+00 1.348236316E+00
3.162000E+12 1.000E+17 325 1.500E-4 1.351084307E+00 1.352130398E+00
4.642000E+12 1.000E+17 325 1.500E-4 1.355609945E+00 1.356453154E+00
6.813000E+12 1.000E+17 325 1.500E-4 1.360422417E+00 1.361111039E+00
1.000000E+13 1.000E+17 325 1.500E-4 1.365523496E+00 1.366087942E+00
