N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.195088827E+00 1.191515469E+00 1.187676403E+00 1.183954180E+00
1.600000000E+01 1.239796594E+00 1.238011245E+00 1.236145199E+00 1.233296021E+00
1.700000000E+01 1.265774080E+00 1.263805834E+00 1.261742161E+00 1.261208672E+00
1.549996187E+01 1.223508453E+00 1.219920613E+00 1.218137861E+00 1.216291931E+00
1.649996187E+01 1.252746311E+00 1.251140392E+00 1.250026190E+00 1.248796779E+00
1.674996808E+01 1.259119049E+00 1.256480897E+00 1.255860857E+00 1.254896424E+00
1.624993176E+01 1.246351005E+00 1.245066252E+00 1.243613580E+00 1.241870091E+00
1.574996808E+01 1.232219918E+00 1.230066814E+00 1.226903678E+00 1.225461875E+00
1.524993176E+01 1.212913380E+00 1.209426017E+00 1.206846404E+00 1.204547494E+00
