N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.197001329E+00 1.193909970E+00 1.190765285E+00 1.187927646E+00
1.600000000E+01 1.249130763E+00 1.246333710E+00 1.243850445E+00 1.240639360E+00
1.700000000E+01 1.297571476E+00 1.294690713E+00 1.292084073E+00 1.291217186E+00
1.549996187E+01 1.227016063E+00 1.223138783E+00 1.221269183E+00 1.219475832E+00
1.649996187E+01 1.272973495E+00 1.269933471E+00 1.267822425E+00 1.265935277E+00
1.674996808E+01 1.285492220E+00 1.281603272E+00 1.280103917E+00 1.278564550E+00
1.624993176E+01 1.260618276E+00 1.258001220E+00 1.255664520E+00 1.253352000E+00
1.574996808E+01 1.238004711E+00 1.235224794E+00 1.231725873E+00 1.230142367E+00
1.524993176E+01 1.215150696E+00 1.211679047E+00 1.209273927E+00 1.207273234E+00
