N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.196154241E+00 1.192717793E+00 1.189127570E+00 1.185754283E+00
1.600000000E+01 1.246525359E+00 1.243933539E+00 1.241528605E+00 1.238314488E+00
1.700000000E+01 1.284928996E+00 1.282502767E+00 1.280168904E+00 1.279472375E+00
1.549996187E+01 1.226025569E+00 1.222131212E+00 1.220184578E+00 1.218269618E+00
1.649996187E+01 1.266297712E+00 1.263741264E+00 1.261924907E+00 1.260194715E+00
1.674996808E+01 1.275842016E+00 1.272465534E+00 1.271302917E+00 1.269960145E+00
1.624993176E+01 1.256349417E+00 1.254089697E+00 1.251944176E+00 1.249710293E+00
1.574996808E+01 1.236429423E+00 1.233727590E+00 1.230220765E+00 1.228571574E+00
1.524993176E+01 1.214422567E+00 1.210832640E+00 1.208252301E+00 1.206028308E+00
