N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.197612432E+00 1.194800791E+00 1.191990364E+00 1.189527765E+00
1.600000000E+01 1.250179305E+00 1.247397072E+00 1.244974138E+00 1.241851803E+00
1.700000000E+01 1.303470444E+00 1.300456798E+00 1.297805725E+00 1.296939029E+00
1.549996187E+01 1.227500023E+00 1.223698707E+00 1.221929333E+00 1.220254949E+00
1.649996187E+01 1.275648591E+00 1.272523092E+00 1.270404473E+00 1.268562262E+00
1.674996808E+01 1.289613478E+00 1.285602343E+00 1.284061411E+00 1.282539381E+00
1.624993176E+01 1.262292107E+00 1.259643173E+00 1.257336655E+00 1.255094199E+00
1.574996808E+01 1.238686746E+00 1.235955077E+00 1.232536006E+00 1.231053550E+00
1.524993176E+01 1.215577033E+00 1.212230219E+00 1.209977591E+00 1.208151466E+00
