d Fe nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
150 1.000000000E+01 1.300843641E+00 1.230354400E+00 7.048924100E-02 1.261818321E+00 1.211774348E+00 5.004397300E-02 3.902532000E-02 1.858005200E-02
150 1.016672606E+01 1.300903384E+00 1.230631391E+00 7.027199300E-02 1.269104115E+00 1.217347742E+00 5.175637300E-02 3.179926900E-02 1.328364900E-02
150 1.033324570E+01 1.300990704E+00 1.231026652E+00 6.996405200E-02 1.275111654E+00 1.221612505E+00 5.349914900E-02 2.587905000E-02 9.414147000E-03
150 1.049996187E+01 1.301118168E+00 1.231583953E+00 6.953421500E-02 1.280231640E+00 1.224962366E+00 5.526927400E-02 2.088652800E-02 6.621587000E-03
150 1.066670514E+01 1.301303823E+00 1.232357061E+00 6.894676200E-02 1.284692562E+00 1.227726690E+00 5.696587200E-02 1.661126100E-02 4.630371000E-03
150 1.083333839E+01 1.301573322E+00 1.233406410E+00 6.816691200E-02 1.288606790E+00 1.230178932E+00 5.842785800E-02 1.296653200E-02 3.227478000E-03
150 1.100000000E+01 1.301962626E+00 1.234791682E+00 6.717094400E-02 1.292036365E+00 1.232540888E+00 5.949547700E-02 9.926261000E-03 2.250794000E-03
150 1.116672606E+01 1.302521073E+00 1.236560000E+00 6.596107300E-02 1.295051637E+00 1.234981194E+00 6.007044300E-02 7.469436000E-03 1.578806000E-03
150 1.133324570E+01 1.303314336E+00 1.238733424E+00 6.458091200E-02 1.297763463E+00 1.237611726E+00 6.015173700E-02 5.550873000E-03 1.121698000E-03
150 1.149996187E+01 1.304426029E+00 1.241302337E+00 6.312369200E-02 1.300327146E+00 1.240488560E+00 5.983858600E-02 4.098883000E-03 8.137770000E-04
150 1.166670514E+01 1.305955994E+00 1.244242225E+00 6.171376900E-02 1.302928262E+00 1.243630574E+00 5.929768800E-02 3.027732000E-03 6.116510000E-04
150 1.183333839E+01 1.308012506E+00 1.247465461E+00 6.054704500E-02 1.305760602E+00 1.246994318E+00 5.876628400E-02 2.251904000E-03 4.711430000E-04
150 1.200000000E+01 1.310696368E+00 1.250951125E+00 5.974524300E-02 1.309000591E+00 1.250576558E+00 5.842403300E-02 1.695777000E-03 3.745670000E-04
150 1.216672606E+01 1.314077690E+00 1.254702986E+00 5.937470400E-02 1.312779973E+00 1.254395863E+00 5.838411000E-02 1.297717000E-03 3.071230000E-04
150 1.233324570E+01 1.318172064E+00 1.258670891E+00 5.950117300E-02 1.317161653E+00 1.258413859E+00 5.874779400E-02 1.010411000E-03 2.570320000E-04
150 1.249996187E+01 1.322928169E+00 1.262924186E+00 6.000398300E-02 1.322128878E+00 1.262705471E+00 5.942340700E-02 7.992910000E-04 2.187150000E-04
150 1.266670514E+01 1.328237605E+00 1.267455759E+00 6.078184600E-02 1.327597358E+00 1.267268019E+00 6.032933900E-02 6.402470000E-04 1.877400000E-04
150 1.283333839E+01 1.333965440E+00 1.272282816E+00 6.168262400E-02 1.333448266E+00 1.272121053E+00 6.132721300E-02 5.171740000E-04 1.617630000E-04
150 1.300000000E+01 1.339984374E+00 1.277418732E+00 6.256564200E-02 1.339564731E+00 1.277279325E+00 6.228540600E-02 4.196430000E-04 1.394070000E-04
180 1.000000000E+01 1.295649060E+00 1.226500104E+00 6.914895600E-02 1.258158304E+00 1.207858547E+00 5.029975700E-02 3.749075600E-02 1.864155700E-02
180 1.016672606E+01 1.295729186E+00 1.226910904E+00 6.881828200E-02 1.265642657E+00 1.213678206E+00 5.196445100E-02 3.008652900E-02 1.323269800E-02
180 1.033324570E+01 1.295846133E+00 1.227489793E+00 6.835634000E-02 1.271720579E+00 1.218183848E+00 5.353673100E-02 2.412555400E-02 9.305945000E-03
