N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 3.162E+15 330 2.100E-4 1.179482422E+00 1.185962596E+00
1.468000E+10 3.162E+15 330 2.100E-4 1.181540911E+00 1.186006006E+00
2.154000E+10 3.162E+15 330 2.100E-4 1.183004201E+00 1.186069269E+00
3.162000E+10 3.162E+15 330 2.100E-4 1.184063005E+00 1.186161392E+00
4.642000E+10 3.162E+15 330 2.100E-4 1.184861192E+00 1.186294751E+00
6.813000E+10 3.162E+15 330 2.100E-4 1.185509048E+00 1.186486943E+00
1.000000E+11 3.162E+15 330 2.100E-4 1.186095186E+00 1.186769909E+00
1.468000E+11 3.162E+15 330 2.100E-4 1.187765790E+00 1.188302934E+00
2.154000E+11 3.162E+15 330 2.100E-4 1.190012997E+00 1.009412740E+00
3.162000E+11 3.162E+15 330 2.100E-4 1.194168320E+00 1.194514073E+00
4.642000E+11 3.162E+15 330 2.100E-4 1.201902270E+00 1.202093985E+00
6.813000E+11 3.162E+15 330 2.100E-4 1.206226124E+00 1.206363054E+00
1.000000E+12 3.162E+15 330 2.100E-4 1.208410291E+00 1.208486813E+00
1.468000E+12 3.162E+15 330 2.100E-4 1.211166935E+00 1.211241345E+00
2.154000E+12 3.162E+15 330 2.100E-4 1.216246450E+00 1.216303172E+00
3.162000E+12 3.162E+15 330 2.100E-4 1.225808760E+00 1.225908563E+00
4.642000E+12 3.162E+15 330 2.100E-4 1.229860092E+00 1.229879037E+00
6.813000E+12 3.162E+15 330 2.100E-4 1.232407289E+00 1.232420461E+00
1.000000E+13 3.162E+15 330 2.100E-4 1.234437579E+00 1.234446937E+00
