T d154 d184 d214 d244
d 150 180 210 240
290 1.246814711E+00 1.246993052E+00 1.247052026E+00 1.246583559E+00
295 1.245789069E+00 1.245891294E+00 1.246035570E+00 1.245627421E+00
300 1.245534745E+00 1.245695067E+00 1.245833995E+00 1.245512585E+00
305 1.245795375E+00 1.245837143E+00 1.246031767E+00 1.245923372E+00
310 1.247209715E+00 1.247114791E+00 1.247262276E+00 1.247197050E+00
315 1.249008882E+00 1.248807946E+00 1.249007318E+00 1.248939425E+00
320 1.250933421E+00 1.250695191E+00 1.250697576E+00 1.250810379E+00
325 1.253289341E+00 1.252928807E+00 1.252862305E+00 1.252892023E+00
330 1.255516366E+00 1.255083791E+00 1.254691126E+00 1.254808224E+00
335 1.257097306E+00 1.256480852E+00 1.255862335E+00 1.255816129E+00
340 1.258000197E+00 1.257066406E+00 1.256077754E+00 1.255698162E+00
