T d154 d184 d214 d244
d 150 180 210 240
290 1.225475707E+00 1.225222165E+00 1.224873745E+00 1.224928237E+00
295 1.224459857E+00 1.224221691E+00 1.223932256E+00 1.224022224E+00
300 1.223886415E+00 1.223781170E+00 1.223651030E+00 1.223363653E+00
305 1.224369181E+00 1.224167063E+00 1.224118232E+00 1.224194536E+00
310 1.225308639E+00 1.225033873E+00 1.224996853E+00 1.224720993E+00
315 1.226237378E+00 1.225843660E+00 1.225732103E+00 1.225401480E+00
320 1.227112895E+00 1.226506148E+00 1.226262202E+00 1.225730443E+00
325 1.226849788E+00 1.225868734E+00 1.225316312E+00 1.224437950E+00
330 1.223777576E+00 1.222177462E+00 1.220958082E+00 1.219476610E+00
335 1.215158295E+00 1.212543784E+00 1.210161784E+00 1.207462052E+00
340 1.195424415E+00 1.191044163E+00 1.186676360E+00 1.181837730E+00
