Fe nFsrh nFBsrh dnsrh nF nFB dn
1.000000E+10 1.156304023E+00 1.187270319E+0 -3.096629600E-02 1.156304023E+00 1.187270319E+0 -3.096629600E-02
1.468000E+10 1.156315009E+00 1.180488514E+0 -2.417350500E-02 1.156315009E+00 1.180488514E+0 -2.417350500E-02
2.154000E+10 1.156331008E+00 1.173952671E+0 -1.762166300E-02 1.156331008E+00 1.173952671E+0 -1.762166300E-02
3.162000E+10 1.156441397E+00 1.167639151E+0 -1.119775400E-02 1.156441397E+00 1.167639151E+0 -1.119775400E-02
4.642000E+10 1.156678752E+00 1.161547241E+0 -4.868489000E-03 1.156678752E+00 1.161547241E+0 -4.868489000E-03
6.813000E+10 1.157025687E+00 1.155674414E+0 1.351273000E-03 1.157025687E+00 1.155674414E+0 1.351273000E-03
1.000000E+11 1.157531878E+00 1.150008472E+0 7.523406000E-03 1.157531878E+00 1.150008472E+0 7.523406000E-03
1.468000E+11 1.158268349E+00 1.144541406E+0 1.372694300E-02 1.158268349E+00 1.144541406E+0 1.372694300E-02
2.154000E+11 1.159335612E+00 1.139275100E+0 2.006051200E-02 1.159335612E+00 1.139275100E+0 2.006051200E-02
3.162000E+11 1.160873456E+00 1.134190241E+0 2.668321500E-02 1.160873456E+00 1.134190241E+0 2.668321500E-02
4.642000E+11 1.163071747E+00 1.129286016E+0 3.378573100E-02 1.163071747E+00 1.129286016E+0 3.378573100E-02
6.813000E+11 1.166178587E+00 1.124560159E+0 4.161842800E-02 1.166178587E+00 1.124560159E+0 4.161842800E-02
1.000000E+12 1.166903539E+00 1.120002640E+0 4.690089900E-02 1.166903539E+00 1.120002640E+0 4.690089900E-02
1.468000E+12 1.167416808E+00 1.115606819E+0 5.180998900E-02 1.167416808E+00 1.115606819E+0 5.180998900E-02
2.154000E+12 1.167758432E+00 1.111374024E+0 5.638440800E-02 1.167758432E+00 1.111374024E+0 5.638440800E-02
3.162000E+12 1.168242295E+00 1.107288562E+0 6.095373300E-02 1.168242295E+00 1.107288562E+0 6.095373300E-02
4.642000E+12 1.168682639E+00 1.103349619E+0 6.533302000E-02 1.168682639E+00 1.103349619E+0 6.533302000E-02
6.813000E+12 1.168971933E+00 1.099555226E+0 6.941670700E-02 1.168971933E+00 1.099555226E+0 6.941670700E-02
1.000000E+13 1.172308166E+00 1.095897191E+0 7.641097500E-02 1.172308166E+00 1.095897191E+0 7.641097500E-02
